customer_id,Timely_Responses,Timely Fixes,Timely_Replacement,Reliability,Options,Respectful,Courteous,Active_Listening
T412362,2,3,2,4,2,3,3,4
T415137,4,3,5,3,4,3,3,3
T417062,4,4,4,3,3,4,2,3
T417251,5,4,4,3,4,3,3,5
T419838,3,3,3,4,3,4,6,5
T419903,6,5,5,2,4,5,5,5
T420398,4,5,4,4,3,6,6,5
T420833,4,5,4,3,4,2,4,4
T420846,4,5,3,5,3,4,3,4
T426958,3,5,3,5,2,3,4,5
T42915,3,2,4,3,4,2,4,3
T431514,2,3,3,3,3,2,2,4
T432181,4,5,5,4,5,3,4,3
T434750,5,4,3,3,5,5,3,4
T44170,4,4,6,3,4,5,5,5
T444872,3,4,3,3,3,5,3,3
T446100,3,3,3,5,4,3,2,2
T447873,4,3,4,3,4,5,4,3
T449112,4,3,4,2,4,3,4,3
T449876,4,4,4,3,4,4,5,3
T452383,2,3,3,3,3,3,3,3
T45538,3,2,3,4,4,4,4,4
T456294,2,2,3,3,3,3,3,3
T459015,3,4,4,5,4,3,4,3
T46150,4,6,3,4,3,4,3,4
T462322,4,4,3,4,3,2,3,3
T465359,4,5,3,4,3,4,6,4
T467141,4,3,4,3,1,3,3,3
T470172,3,3,3,3,3,4,2,2
T474901,3,4,2,4,4,2,3,4
T482163,4,5,4,1,4,3,3,3
T482512,3,4,4,5,2,4,5,5
T484755,2,3,2,2,5,3,4,2
T489977,3,3,4,4,4,4,5,4
T491190,3,3,4,4,3,3,4,3
T495078,3,3,3,3,4,2,2,3
T495094,4,3,3,3,3,4,2,4
T495616,4,3,2,4,3,2,4,4
T495657,3,4,2,3,3,3,3,4
T496778,4,4,5,4,3,4,4,4
T499528,4,4,4,3,4,2,5,4
T499909,2,2,4,4,4,5,4,4
T500134,5,5,6,5,2,4,5,4
T503074,6,5,5,5,3,4,3,5
T504980,3,4,4,5,2,6,4,5
T508169,4,5,3,4,4,4,3,5
T508881,4,6,4,3,4,4,4,2
T509086,2,3,2,5,1,4,3,4
T510073,5,4,4,3,5,3,4,4
T513724,4,2,4,3,3,3,4,3
T515102,4,4,3,4,4,4,2,2
T519693,4,4,5,2,4,5,5,5
T522390,3,4,3,3,4,4,4,4
T526594,1,2,2,4,3,3,5,5
T531107,4,4,4,3,3,6,5,5
T531714,1,2,3,4,3,3,3,4
T538580,5,5,5,4,2,5,3,4
T539156,2,3,2,4,4,2,4,2
T540942,4,4,4,4,3,4,4,3
T541594,5,5,4,4,2,5,3,6
T543193,5,5,5,3,3,5,5,4
T544616,4,3,5,4,2,6,5,5
T545830,3,4,4,4,3,4,3,3
T545859,3,2,4,3,4,4,4,3
T547180,3,3,3,4,3,3,3,3
T547742,4,5,5,3,4,5,5,3
T54891,4,4,2,3,4,3,3,3
T549865,4,4,4,4,4,4,4,4
T557583,3,3,5,3,5,4,3,3
T55820,6,3,4,2,4,4,5,4
T558224,4,5,4,3,4,3,3,3
T560412,5,5,3,3,5,3,4,3
T565722,2,3,5,2,3,4,4,3
T56833,4,3,4,6,1,3,4,5
T568788,3,5,4,5,3,5,3,4
T570311,6,6,5,4,3,4,4,5
T57126,2,3,4,2,4,2,1,2
T577346,3,3,3,3,3,4,3,3
T581683,3,4,4,4,3,4,2,4
T584418,4,3,3,4,4,3,3,3
T588904,3,4,3,3,4,5,4,4
T589286,4,4,5,2,4,4,3,6
T590399,3,5,4,4,4,4,4,3
T590890,2,2,4,3,3,3,4,4
T591964,4,4,4,4,4,4,3,3
T592373,2,3,2,5,3,5,4,4
T59603,3,2,2,4,5,2,2,4
T59719,5,5,5,4,3,5,4,5
T601214,4,4,4,5,4,4,2,5
T602661,4,4,3,3,3,5,5,5
T604835,3,2,3,5,3,3,3,1
T606858,3,3,3,2,4,2,2,4
T609106,3,3,4,4,4,3,3,3
T610774,5,6,5,2,3,5,4,4
T618453,3,4,5,3,5,3,4,2
T620393,2,4,3,3,4,2,3,3
T626833,3,3,2,3,3,3,3,4
T628807,3,4,3,4,3,3,3,4
T628897,5,4,3,4,4,5,3,5
T629485,3,2,4,4,4,4,3,4
T632617,4,4,4,6,4,4,3,3
T636439,2,3,3,3,3,3,4,2
T636629,4,4,4,5,4,5,5,3
T638047,5,5,5,3,2,5,5,4
T638317,3,2,2,1,5,3,2,3
T638377,4,5,4,2,4,4,4,3
T640348,3,3,3,3,3,5,4,4
T643468,3,3,3,2,4,3,2,4
T647451,4,5,4,4,3,3,4,4
T65197,2,3,2,5,3,3,3,3
T653531,2,3,4,4,5,3,3,4
T654164,2,2,3,3,4,2,1,2
T65436,4,4,3,4,3,3,3,5
T657677,5,5,4,3,4,4,4,4
T658447,4,5,3,5,3,3,5,4
T660448,4,4,4,5,1,5,5,5
T663920,4,4,4,3,4,4,3,3
T664511,3,3,4,3,3,4,3,4
T666759,4,4,3,3,4,3,3,3
T667020,3,3,2,3,3,4,4,3
T675540,7,6,6,2,4,3,6,5
T675703,4,4,5,3,4,3,3,4
T677196,3,4,5,3,4,3,3,4
T679323,3,3,2,4,4,4,3,4
T679908,4,4,2,3,5,4,3,3
T689270,4,3,4,5,1,5,4,5
T689606,4,4,3,4,2,4,5,6
T691939,3,2,4,4,3,2,3,3
T691997,5,5,5,4,3,4,4,3
T697778,3,2,4,4,2,4,3,5
T706916,4,4,3,4,3,4,4,4
T708376,4,4,4,4,4,3,3,3
T708534,4,4,4,3,4,3,4,3
T709501,4,4,4,4,3,5,3,3
T710947,4,4,3,3,3,5,4,2
T716593,3,4,3,4,3,4,2,4
T716617,3,3,3,2,5,2,3,3
T718168,4,4,3,4,4,3,5,2
T719053,4,4,3,4,3,6,6,3
T726800,4,4,3,3,5,3,3,3
T727607,4,3,6,3,2,3,4,5
T729357,2,3,3,3,3,2,3,3
T730897,2,4,3,3,4,2,2,3
T731870,3,4,1,3,2,5,4,4
T732352,4,3,4,4,5,4,4,4
T73830,4,4,2,3,4,5,4,4
T739016,3,3,3,3,4,2,4,4
T739616,5,4,5,4,2,4,4,3
T746316,2,2,2,4,4,3,4,3
T74722,4,3,3,5,1,6,5,5
T749460,4,4,5,3,4,3,3,4
T749981,3,4,3,5,3,3,5,4
T750530,4,4,5,5,3,4,3,4
T75528,2,2,2,5,1,3,3,4
T759009,4,4,4,2,4,4,4,4
T760461,4,5,4,5,2,5,5,3
T761698,4,3,4,2,4,3,4,2
T762741,3,3,3,5,2,5,6,3
T762967,2,2,2,4,3,3,4,3
T764835,4,3,3,3,5,2,1,2
T767247,3,2,4,2,4,3,2,3
T767556,4,4,5,2,5,3,4,4
T768979,4,4,4,4,3,3,3,4
T770495,3,3,3,4,4,4,3,4
T77622,4,4,4,3,3,6,5,4
T778104,3,3,2,5,2,3,4,4
T782123,5,5,4,3,4,4,4,4
T783228,4,4,4,3,2,5,4,3
T784519,3,3,4,3,3,4,4,3
T786613,3,3,2,3,3,3,2,2
T786944,2,3,3,3,3,2,5,3
T788611,6,7,5,4,4,4,3,3
T789081,4,4,2,3,3,2,3,2
T79206,5,4,3,3,2,5,4,6
T795869,3,4,3,3,3,3,5,4
T797871,3,4,4,2,5,3,4,3
T800245,5,4,4,2,4,3,2,3
T801799,2,3,3,3,3,3,3,4
T802642,5,4,4,2,3,5,4,4
T805739,4,3,3,4,4,4,2,3
T805948,3,4,3,4,3,4,3,4
T806687,3,4,3,3,3,3,5,2
T809308,4,4,4,4,4,4,3,3
T809859,3,4,4,4,4,3,3,4
T811107,5,4,4,5,4,5,5,5
T812251,3,3,4,3,4,3,4,3
T813428,4,4,4,3,4,3,4,4
T813748,3,3,3,3,5,3,3,2
T81402,4,4,4,3,5,3,4,5
T814173,5,4,6,4,3,5,5,5
T814609,4,4,5,3,2,5,3,4
T81723,1,3,2,5,2,4,5,3
T817900,2,3,3,4,3,2,4,4
T824376,5,3,3,5,2,6,5,3
T834491,2,3,2,4,3,3,3,4
T83491,5,5,5,3,3,5,5,5
T839003,3,3,3,3,3,3,4,3
T840029,3,5,3,2,5,2,3,3
T841767,5,5,6,4,3,5,4,5
T843460,4,4,4,4,4,3,5,5
T843829,5,5,5,4,5,3,2,4
T844317,2,4,4,4,2,4,4,3
T844959,4,4,4,3,3,4,4,5
T845800,3,4,4,2,4,5,2,3
T846054,2,2,3,3,2,3,2,3
T846662,4,4,5,3,5,4,3,2
T849288,3,2,3,4,2,4,5,5
T853519,3,4,3,3,4,4,2,2
T853936,3,3,5,2,4,4,1,5
T85540,3,1,4,4,3,3,5,4
T856966,4,4,5,3,3,4,3,5
T860300,3,4,3,3,4,4,4,6
T860986,4,4,4,5,3,4,4,3
T864638,3,3,3,2,5,3,3,2
T865307,4,5,3,3,3,3,4,4
T866355,5,4,5,4,4,3,6,4
T867131,5,4,4,3,4,4,4,4
T867814,4,5,4,5,5,4,4,4
T868642,3,3,2,5,3,3,3,3
T871243,2,3,3,3,4,3,3,3
T871397,2,3,4,2,3,3,1,3
T872338,4,5,5,3,4,3,5,4
T874725,3,2,4,3,3,4,3,5
T874752,4,4,3,2,3,3,3,4
T875085,3,4,3,5,1,5,4,3
T875893,5,4,5,2,5,4,4,4
T879160,3,4,2,3,4,3,3,4
T880836,2,3,3,4,1,4,4,3
T884723,3,3,3,3,4,1,3,2
T885233,4,4,4,3,4,4,4,4
T885359,4,5,5,3,3,5,4,2
T886343,3,3,4,4,2,4,2,4
T895288,3,2,3,5,3,4,3,2
T896933,2,3,4,4,3,3,4,5
T897383,5,4,3,2,5,5,4,4
T898110,3,4,4,3,5,4,4,5
T898999,4,4,3,4,5,3,3,4
T90050,3,3,3,1,4,3,4,5
T900913,4,4,4,2,5,4,3,3
T902912,4,5,5,4,3,5,5,4
T906392,3,4,3,6,2,4,3,5
T908779,2,2,3,3,4,3,4,2
T912154,4,4,2,4,3,5,3,4
T912921,4,2,5,5,1,4,4,3
T913039,4,4,5,3,5,3,3,2
T913744,3,2,3,2,4,2,2,3
T923695,4,5,3,4,4,3,4,3
T928478,5,4,4,4,3,4,5,5
T931250,3,4,4,3,5,2,3,3
T933057,2,2,3,2,4,3,3,4
T938763,4,5,4,5,3,5,5,5
T938913,2,3,2,4,4,2,4,4
T939239,5,4,5,4,4,3,4,4
T948793,4,3,3,3,3,3,4,3
T966251,5,5,5,4,2,4,6,4
T970991,3,4,3,5,2,3,4,4
T972317,5,6,6,2,4,5,5,3
T972795,3,4,3,4,3,3,4,4
T976152,4,4,5,4,3,3,4,4
T977331,3,3,3,4,2,3,4,2
T979569,4,3,3,4,2,3,2,4
T982698,3,4,3,4,3,4,5,3
T983512,3,3,4,3,2,5,3,2
T986176,3,4,5,4,5,3,2,4
T987467,4,4,5,2,4,3,2,3
T989731,3,3,4,5,4,2,3,4
T99095,4,4,3,4,2,4,2,2
T993713,5,5,4,5,3,2,3,4
T994346,4,4,2,3,3,4,3,5
T994784,2,2,2,3,3,2,2,2
T997038,2,2,3,4,4,3,3,4
T997976,3,2,3,2,3,5,4,3
T998854,3,3,4,3,2,3,3,4
U00174,4,5,3,3,4,3,2,3
U00501,5,5,5,4,3,4,5,3
U04002,3,2,2,3,5,3,3,4
U05301,4,3,3,4,4,5,4,5
U07639,4,4,2,5,4,4,4,3
U100638,2,2,2,4,2,3,3,2
U102287,3,2,4,4,4,3,3,2
U103667,4,5,4,6,2,5,4,3
U110716,2,2,2,5,2,3,4,5
U113610,3,3,2,4,4,1,2,2
U114164,4,3,4,3,5,3,2,2
U118458,3,2,4,5,2,5,6,3
U11876,3,3,3,5,2,3,5,3
U120690,5,4,3,3,3,3,3,3
U121835,3,5,5,4,2,5,4,4
U13444,2,2,2,4,3,3,2,3
U13490,4,5,5,5,2,4,4,4
U135613,2,1,3,2,3,2,4,3
U136415,4,3,4,5,2,4,2,4
U138054,4,5,5,3,4,4,3,4
U138913,3,4,4,4,3,5,2,2
U148916,2,3,3,5,3,4,3,2
U151000,2,1,2,3,4,3,2,2
U158712,3,2,2,4,4,2,3,3
U160756,4,4,4,4,3,5,6,3
U164846,2,3,3,4,2,2,3,5
U168359,3,3,3,5,1,4,3,4
U169694,3,4,3,4,5,3,4,4
U172635,1,1,2,3,4,4,2,2
U173150,3,3,2,3,4,3,3,3
U174484,3,3,4,4,3,3,4,2
U176451,4,3,3,3,4,5,3,2
U176935,3,4,4,3,4,3,3,3
U180646,3,3,3,5,3,3,4,4
U183959,5,4,5,5,2,4,4,4
U186366,3,5,2,5,4,4,4,3
U187337,5,4,4,1,3,4,3,3
U191359,4,5,3,3,3,5,3,5
U191976,3,4,4,1,5,3,4,1
U195458,4,5,4,4,3,4,2,4
U197866,4,3,3,4,3,3,2,5
U200056,2,2,3,3,4,3,3,3
U201713,4,3,4,3,3,4,3,3
U202709,2,3,3,5,1,4,3,4
U204351,2,2,1,6,3,5,2,4
U207175,5,5,4,4,3,5,5,4
U207706,2,3,4,3,5,4,3,5
U207712,3,2,2,4,3,3,3,3
U208456,5,3,4,5,2,5,5,5
U212075,4,4,4,4,4,3,4,4
U213708,3,4,3,4,2,4,4,5
U215061,3,4,4,4,5,3,3,5
U218866,4,5,5,3,4,3,4,4
U219545,1,2,3,4,3,3,3,2
U219951,4,4,4,4,4,3,5,4
U225462,3,3,4,4,3,4,2,5
U229229,4,4,3,3,3,3,4,4
U229289,3,3,3,3,3,4,4,3
U231980,5,6,6,2,4,3,4,2
U233086,4,5,4,3,4,3,4,4
U234680,4,2,4,5,1,5,4,4
U236179,3,3,2,2,4,4,1,4
U241553,6,6,6,2,3,5,4,4
U243994,3,3,2,2,3,2,3,1
U246543,4,5,4,5,3,5,4,6
U252601,3,3,3,5,3,4,3,3
U25555,4,4,4,4,3,5,4,5
U258018,4,5,4,4,3,3,5,4
U26172,2,2,1,4,2,4,3,3
U270597,5,5,5,2,4,5,3,3
U271265,6,6,4,3,4,5,3,4
U272006,3,4,3,4,4,4,3,5
U27325,2,2,2,4,3,2,2,3
U276149,4,4,5,2,5,2,2,2
U277761,3,4,4,2,3,3,3,4
U280332,3,3,5,4,4,2,3,2
U282565,3,4,3,3,2,4,4,3
U283461,3,4,4,4,2,4,3,5
U286430,3,4,4,4,4,3,3,2
U289879,3,3,3,5,3,4,3,5
U292174,4,4,3,4,2,4,4,5
U300011,4,3,4,4,3,6,3,3
U300358,4,4,3,4,4,4,4,3
U301898,4,3,3,3,4,2,5,3
U303089,3,3,3,5,3,3,3,3
U30387,6,4,5,2,5,4,5,5
U307619,3,2,2,4,4,3,4,2
U308163,4,4,4,4,1,6,4,5
U308656,2,3,3,5,2,3,3,5
U315086,2,2,3,5,3,3,4,3
U315909,5,3,4,3,3,5,4,3
U31820,5,4,4,3,4,4,3,2
U325455,6,5,4,2,5,5,4,6
U32685,2,4,4,3,6,2,3,4
U328101,2,3,4,5,3,5,4,2
U332484,6,4,4,3,3,3,4,4
U332690,4,4,4,4,3,3,2,2
U335188,3,4,3,5,3,3,4,2
U33762,5,5,4,6,3,5,4,4
U338809,4,4,2,4,4,4,5,5
U340677,2,4,3,3,4,2,2,3
U344720,3,3,4,4,3,4,6,5
U344970,4,4,3,3,2,4,5,3
U345949,2,3,3,3,4,3,2,2
U350920,5,4,5,3,2,6,4,4
U357458,4,4,3,4,3,4,4,3
U358684,3,3,3,4,5,5,2,5
U362149,3,2,3,3,4,4,3,3
U364727,4,3,4,5,3,4,4,4
U36625,4,4,3,3,3,3,4,3
U367869,3,3,3,4,2,3,3,4
U369496,3,4,3,4,4,5,4,3
U369541,3,3,3,4,3,2,4,3
U369647,4,3,4,4,5,4,2,3
U369695,3,3,2,3,4,4,2,2
U372337,4,4,5,3,4,2,5,3
U376096,3,4,2,3,4,4,3,3
U380766,3,4,3,2,4,3,3,4
U385565,2,3,3,2,5,2,2,3
U386699,2,2,2,4,3,4,1,4
U391073,4,3,5,5,3,4,4,4
U391082,5,4,4,4,3,4,5,4
U391523,4,5,4,2,4,3,3,4
U398073,3,2,3,4,5,3,5,3
U405731,4,5,5,3,4,4,5,3
U407050,3,2,3,4,3,3,4,3
U407326,4,4,5,4,3,4,4,3
U409049,5,5,4,4,3,4,4,4
U412541,4,4,1,5,3,4,4,3
U413800,3,2,3,4,4,2,3,3
U418693,3,2,3,5,2,5,2,5
U422627,4,4,5,4,4,3,4,3
U426077,3,2,3,3,4,2,3,4
U426708,4,3,3,4,4,4,2,5
U429147,2,2,2,2,5,1,2,2
U432834,4,5,5,4,3,3,3,1
U433590,3,3,3,5,3,3,3,3
U442595,2,4,3,3,6,3,3,3
U444790,3,4,4,4,3,4,4,2
U448618,4,5,4,3,3,4,3,2
U449108,4,3,4,3,3,3,4,3
U449322,3,4,3,4,2,4,4,4
U451201,4,4,3,3,5,3,4,4
U452069,4,4,5,4,3,4,4,3
U454955,3,3,5,2,3,4,4,6
U456991,3,3,5,4,2,4,3,3
U460373,5,4,3,4,3,4,6,5
U460441,3,3,2,4,3,4,5,2
U46254,4,5,3,2,6,4,1,3
U463755,2,3,3,3,4,2,2,5
U463810,2,2,2,3,4,3,2,2
U466642,3,2,3,3,4,3,4,4
U469398,3,3,3,6,3,3,3,5
U469886,4,4,4,1,5,2,2,3
U472120,2,2,3,4,4,3,3,3
U479043,4,4,4,5,3,4,5,4
U489831,4,4,3,5,5,2,3,2
U495259,4,4,4,4,3,5,5,4
U497990,3,3,3,2,7,3,4,3
U505805,2,3,2,4,4,2,3,3
U505928,4,3,4,4,3,5,4,3
U506004,4,3,3,4,3,4,3,3
U509405,4,5,4,2,5,2,2,3
U515711,4,5,5,4,3,4,4,3
U517091,5,5,5,3,2,3,4,5
U518400,5,4,5,6,3,4,5,5
U52206,4,3,4,5,2,4,5,4
U526402,2,2,2,2,3,3,3,4
U528986,3,3,2,6,4,2,3,3
U529656,5,5,5,3,3,4,2,5
U529658,5,4,6,3,3,6,4,5
U531334,4,4,4,5,3,4,4,5
U532782,3,3,2,5,2,4,2,3
U53701,3,3,3,3,4,4,3,3
U542416,1,1,3,3,2,3,3,5
U54307,3,4,2,5,3,3,3,5
U544678,4,5,4,5,4,3,4,4
U549211,5,4,5,4,3,5,6,5
U549585,4,3,3,3,4,3,1,4
U55456,3,3,4,5,4,3,4,4
U559614,4,4,4,4,3,4,4,3
U560834,3,3,1,3,5,2,1,3
U561554,2,3,3,4,4,4,4,5
U564504,5,4,4,2,5,2,2,3
U565222,4,3,3,3,3,5,4,3
U565764,2,1,3,3,3,3,1,2
U567243,4,4,3,5,3,3,3,4
U568821,4,4,3,4,4,4,3,2
U571507,4,4,3,3,3,4,2,6
U573497,4,3,3,3,3,3,4,5
U576649,3,3,3,4,4,4,4,5
U577089,5,4,4,2,5,4,3,4
U578094,5,5,5,4,3,4,4,3
U582130,4,5,4,4,4,4,4,4
U586559,4,4,4,4,3,4,5,5
U587093,4,3,3,3,3,4,4,3
U588522,4,5,4,3,4,3,4,3
U589779,4,5,4,3,5,4,4,2
U592707,2,2,3,3,3,4,3,3
U593443,4,3,4,2,5,3,4,4
U597597,2,1,3,3,3,3,3,3
U602748,4,4,5,3,4,4,3,4
U606571,5,5,4,5,1,5,5,4
U606583,3,4,2,3,3,3,1,2
U607425,4,5,3,3,4,5,4,1
U608044,3,3,4,5,3,3,3,4
U608200,3,2,3,4,3,2,6,4
U610444,3,2,3,5,2,3,3,2
U611705,5,5,5,3,4,4,4,4
U616070,5,3,4,3,4,4,4,3
U622257,1,3,3,3,5,2,3,4
U625153,4,5,5,2,4,2,3,4
U630888,3,2,2,3,3,3,3,3
U631731,3,3,3,3,4,4,3,2
U632597,4,4,5,3,2,4,4,4
U634061,4,4,5,5,4,5,4,5
U635749,6,4,6,3,4,6,5,6
U638010,4,5,3,4,3,3,3,4
U644626,4,4,3,4,4,3,2,4
U645837,4,3,3,3,4,4,4,3
U646366,4,6,6,1,7,3,4,3
U648807,2,3,3,3,4,2,3,3
U652791,3,4,5,5,2,4,4,2
U657488,4,5,4,3,4,2,2,3
U66424,1,1,2,4,4,2,3,3
U668109,6,4,5,1,5,2,3,4
U670681,2,2,4,2,4,3,2,3
U670726,4,4,3,5,3,4,4,5
U686255,5,6,6,4,5,4,4,4
U698178,4,4,3,4,4,4,2,4
U698370,2,3,4,4,2,4,4,2
U699997,2,2,1,6,2,4,4,3
U700981,3,3,2,5,3,2,4,3
U707295,2,2,2,4,3,4,1,4
U707324,3,3,3,4,3,2,4,2
U713265,3,4,4,2,6,1,4,3
U71984,5,4,5,5,2,3,4,4
U721721,3,3,4,2,4,5,4,4
U721877,3,3,3,2,2,6,4,4
U724245,5,5,5,4,2,6,4,5
U726172,4,3,3,3,3,4,2,2
U729467,4,3,3,3,2,4,3,4
U736350,3,4,2,2,5,3,4,3
U736444,5,5,4,3,4,3,3,6
U738468,3,3,4,4,3,3,4,2
U739645,3,3,3,3,5,2,4,3
U741276,3,3,4,5,3,3,3,4
U741540,4,3,4,4,2,5,4,3
U745199,5,5,5,4,4,4,3,4
U746589,3,2,3,3,3,3,4,3
U746779,5,4,4,2,3,4,3,2
U747129,4,4,5,4,3,3,4,4
U747542,6,5,4,2,3,3,4,4
U750518,2,3,3,3,6,1,2,2
U755992,3,4,3,4,2,4,3,4
U756587,3,3,3,2,3,2,2,3
U76650,3,3,3,4,4,4,5,4
U76820,3,3,3,4,2,4,3,2
U773599,4,4,4,2,5,2,2,5
U774556,6,5,6,5,3,5,5,4
U775543,5,4,4,3,3,3,3,6
U781970,1,2,3,3,4,3,1,2
U782508,5,5,3,3,3,5,5,4
U783014,3,3,4,5,2,5,4,4
U784168,4,3,4,3,2,3,3,4
U784524,3,2,2,4,4,2,3,3
U790894,3,2,4,3,3,4,2,4
U791625,5,5,5,6,3,6,4,5
U791762,3,3,2,3,4,2,1,3
U794072,1,2,2,5,3,3,1,1
U795376,2,3,2,4,4,3,2,3
U799377,3,2,3,4,3,4,3,3
U811590,2,2,3,4,3,2,3,3
U817172,3,4,3,3,3,4,3,4
U819149,4,4,3,4,2,5,4,3
U821333,4,4,4,3,5,2,3,3
U821939,3,3,3,4,4,4,3,3
U825707,3,3,3,3,3,5,4,3
U828465,4,4,3,3,2,5,4,4
U829331,5,4,4,5,3,4,4,3
U83203,2,3,3,4,3,2,2,3
U833919,3,3,4,1,4,2,4,3
U836701,4,4,4,3,4,3,3,4
U838638,4,4,4,3,3,4,3,5
U840079,3,3,3,4,5,3,2,4
U842865,1,2,3,3,6,2,4,2
U843827,3,3,4,4,4,2,4,3
U848705,3,3,2,3,5,4,3,4
U850712,2,3,3,5,4,3,3,4
U858751,4,4,4,3,2,4,5,3
U859222,1,1,2,2,4,2,3,1
U859942,2,3,3,4,4,3,3,3
U862685,5,4,5,2,5,3,4,3
U870891,3,4,2,3,5,4,3,3
U873148,3,3,3,3,3,3,3,4
U875156,3,3,3,2,4,3,2,2
U876126,3,3,4,2,3,4,5,4
U879145,3,4,2,5,3,4,3,4
U880816,3,4,4,4,3,4,3,2
U88099,4,4,3,3,3,4,4,2
U887076,5,4,5,3,4,4,3,4
U888719,3,3,3,4,4,2,3,2
U889368,5,3,4,5,2,5,3,3
U889748,2,3,2,3,3,4,3,2
U892775,3,2,2,3,5,3,4,4
U89471,3,4,4,3,4,3,3,3
U896725,4,4,3,3,4,3,3,2
U898866,5,5,5,4,3,5,4,3
U903738,5,5,4,5,5,5,4,4
U904070,4,3,5,4,3,5,4,4
U905397,4,3,2,3,5,3,2,4
U908663,4,3,3,4,4,4,2,4
U911080,4,4,4,4,3,3,4,1
U912904,3,2,4,2,3,3,3,4
U913257,4,4,4,4,3,3,3,4
U913708,3,3,3,3,3,3,2,4
U915144,5,5,4,4,3,4,5,3
U921662,4,3,3,5,4,4,5,5
U922017,4,4,3,3,5,4,4,4
U924025,4,3,5,3,4,2,5,4
U925717,4,3,4,3,4,2,3,2
U929313,2,2,2,4,5,2,4,4
U931407,3,4,3,5,2,3,4,4
U933787,4,4,4,3,4,5,3,3
U935536,3,4,3,2,3,4,2,5
U936716,3,3,4,4,4,4,4,4
U939454,4,3,2,4,4,4,2,3
U954852,2,1,3,3,3,4,3,3
U955654,3,5,3,4,2,4,4,4
U956918,3,3,3,3,3,3,4,3
U958988,2,2,2,3,4,4,3,4
U960393,2,3,3,2,3,4,3,3
U961818,3,3,2,3,4,4,4,4
U961945,3,3,4,5,5,2,2,2
U964784,2,3,3,3,3,2,4,4
U968415,5,6,4,2,3,5,3,4
U970048,5,4,4,3,3,2,3,4
U972291,5,5,4,2,3,5,6,4
U973354,4,4,3,5,3,4,3,3
U976048,2,3,3,5,2,5,5,3
U978149,5,4,4,3,3,5,4,4
U980861,3,3,4,3,5,3,3,3
U982319,4,4,4,2,3,4,3,4
U98284,3,5,5,3,4,4,2,5
U987101,2,3,4,2,6,2,4,2
U989317,3,3,3,3,3,3,4,4
U990275,4,4,5,3,6,4,3,3
U99057,3,3,4,3,4,3,4,3
U993807,3,4,4,3,4,3,4,3
U994685,3,4,4,2,6,4,4,5
U996984,2,2,2,4,4,2,3,1
U997168,4,3,4,3,5,3,4,5
U998688,4,4,4,3,3,4,3,4
V08639,4,4,3,5,3,4,3,2
V102290,3,4,4,3,4,3,4,5
V109479,5,5,4,4,3,4,3,2
V109553,4,4,3,3,2,4,5,4
V111312,3,3,2,3,4,2,1,4
V112489,3,2,3,3,3,4,4,3
V113628,3,2,3,2,4,3,3,2
V11448,4,3,3,4,4,4,4,3
V116127,3,4,5,3,4,4,3,3
V116281,3,3,1,4,3,3,4,5
V118979,3,2,2,3,5,3,3,3
V122404,6,6,5,4,4,3,4,4
V122687,3,3,3,3,6,2,3,3
V123994,2,2,4,4,2,5,4,2
V125585,2,3,3,2,4,3,4,3
V130606,3,3,3,5,3,3,4,3
V133527,3,3,2,2,3,3,4,3
V134244,3,3,2,3,4,5,3,2
V135243,5,5,4,3,2,5,3,5
V136458,4,4,4,3,3,3,4,2
V137712,4,5,3,5,3,3,3,4
V13975,4,4,4,1,5,4,4,3
V140814,4,4,2,3,5,2,4,3
V142415,3,3,3,4,3,4,4,5
V143753,2,3,4,4,3,2,2,5
V148792,2,3,4,4,3,3,4,3
V148850,3,4,3,3,6,2,1,4
V150452,4,4,4,4,4,5,4,3
V153573,4,4,3,4,4,2,4,3
V154450,4,4,2,5,2,4,3,2
V155685,3,4,4,4,2,3,4,5
V157744,2,3,3,3,5,3,2,3
V161009,4,3,4,3,4,3,2,3
V162258,3,4,5,4,4,4,3,4
V163590,2,2,2,3,3,2,4,4
V164385,3,2,3,3,3,4,2,5
V166378,4,3,3,3,4,3,3,3
V170205,2,3,3,3,4,3,1,4
V172495,3,3,2,4,3,3,3,3
V173017,2,1,3,2,4,2,3,4
V17305,3,3,2,3,3,3,2,4
V173338,3,4,3,2,4,4,2,3
V183873,5,5,3,2,3,4,5,4
V186499,5,4,3,5,4,4,3,4
V188673,2,3,4,3,3,4,2,3
V189914,4,3,4,3,3,3,5,3
V191422,1,3,2,3,4,3,5,2
V191716,2,2,4,2,3,3,2,2
V197580,3,2,4,4,5,3,1,3
V198321,4,3,4,5,4,5,4,5
V204161,2,3,2,2,4,3,4,3
V204250,2,3,4,3,5,2,3,3
V205649,3,4,4,3,2,4,4,2
V207992,4,4,4,3,3,5,5,2
V210365,2,2,2,3,1,2,4,2
V211089,4,4,4,4,3,3,4,4
V211448,4,4,3,2,5,3,1,3
V217092,3,5,3,4,4,4,3,5
V217475,4,4,3,3,3,3,4,3
V21751,3,3,2,3,4,4,3,5
V218370,5,4,4,3,3,3,4,4
V220879,2,2,3,5,4,4,4,3
V224057,1,3,2,4,2,3,3,3
V224713,4,4,4,3,4,3,2,6
V225599,4,4,4,5,1,5,5,5
V226103,4,4,3,5,3,3,4,3
V226473,4,5,3,4,2,5,5,2
V228516,3,3,4,6,3,3,3,5
V231505,6,5,5,4,4,5,4,4
V234562,4,5,4,4,4,4,3,4
V249937,5,4,2,3,3,4,5,2
