customer_id,lat,lng,population,children,age,income,marital,churn,gender,tenure,monthly_charge,bandwidth_gp_year,outage_sec_week,email,contacts,yearly_equip_faiure,techie,port_modem,tablet,job_id,payment_id,contract_id,location_id
H825420,42.61174,-90.47021,4837,3,19,16897.23,Widowed,No,Male,64.49513,152.4579,6309.663687,7.991076,16,1,0,No,No,No,406,4,1,3369
A551693,41.66742,-76.02944,3114,1,40,56159.24,Divorced,No,Male,68.98021,182.4433,6532.644086,13.19852,18,0,1,No,No,No,457,2,2,6023
G278278,44.80653,-119.1217,336,1,47,50395.77,Divorced,No,Male,70.16029,92.45514,6280.766215,11.41706,8,0,0,No,Yes,No,180,1,1,2108
P861065,30.16902,-96.92221,8629,0,34,45021.58,Separated,No,Female,57.86469,127.4738,5381.978758,9.031147,8,2,0,No,No,No,81,4,3,3295
T679908,33.77844,-118.1186,139,4,34,48804.01,Married,No,Male,71.58148,162.4653,6839.025934,9.649844,9,1,1,No,Yes,No,242,3,1,5312
Q831079,30.19554,-92.0813,41480,0,30,81148.39,Never Married,No,Male,46.04792,137.4616,4170.178568,5.163759,10,1,1,No,Yes,No,255,2,1,4170
K544594,33.16112,-94.06127,1321,4,78,4115.32,Separated,No,Female,61.67004,169.9378,5333.699374,11.45201,9,1,0,No,Yes,No,278,4,3,3551
V535088,43.36223,-73.14952,844,0,54,59248.25,Married,No,Female,59.40499,154.9755,5713.631544,7.991317,9,1,0,No,No,No,461,3,3,6818
I636534,33.97596,-88.43758,13133,3,42,83543.98,Divorced,No,Male,69.97252,129.9621,6589.069717,13.06108,12,2,1,No,No,No,500,2,2,6682
E620176,47.40653,-111.5436,624,0,48,28836.94,Married,No,Male,71.32593,262.6106,6516.704569,5.251395,11,2,1,No,No,No,258,4,2,2044
N523061,41.32448,-80.42086,2459,5,68,7228.19,Widowed,No,Female,65.52,192.4885,5714.467771,12.89005,15,2,1,No,No,No,445,1,1,1725
B713028,32.18968,-83.78404,985,1,34,52251.85,Divorced,No,Female,62.6237,210.1051,6174.837293,15.1921,13,1,0,No,No,No,84,2,3,1298
T09250,37.33489,-96.61424,315,1,88,22324.49,Divorced,No,Male,60.18256,184.9785,5329.313105,9.576327,16,2,1,No,No,No,341,3,1,6319
K453467,34.1102,-118.1573,25794,3,28,35299.63,Married,No,Female,61.49796,200.1323,6154.993798,6.213067,9,0,0,No,Yes,No,29,2,1,4977
D01059,44.12528,-89.5836,1947,1,28,158549.3,Never Married,No,Female,62.97217,165.0113,5676.643658,11.11995,9,1,0,No,Yes,No,69,1,1,8448
X295143,34.78553,-81.84919,3756,3,28,15535.84,Separated,No,Male,62.6093,169.9378,5626.093885,13.16727,13,1,0,No,No,Yes,639,2,1,6133
Z41986,21.13514,-157.2104,597,3,23,66034.48,Divorced,No,Female,69.82129,162.497,6637.249892,10.30581,13,1,0,No,No,Yes,390,4,1,4311
C913229,41.97086,-77.14859,2515,1,77,24997.36,Never Married,No,Male,39.72823,112.4844,3347.326138,7.471035,18,2,0,No,Yes,No,174,1,1,4679
I677834,41.06652,-97.88676,232,0,23,49372.8,Widowed,No,Female,67.18365,159.9476,6234.113968,7.789435,13,2,0,No,Yes,Yes,243,3,3,7112
A420422,44.38211,-69.94904,2553,1,56,13031.07,Widowed,No,Female,56.37162,174.9755,5075.816829,14.67012,15,1,1,No,Yes,No,338,3,1,4799
Q820393,36.46105,-94.12033,7218,1,82,83813.21,Separated,No,Male,39.62761,194.9768,3572.738241,13.33731,9,1,0,No,No,No,62,3,2,3483
P342661,30.58762,-94.92472,2912,3,81,19645.07,Divorced,No,Male,69.62503,104.9629,5934.090437,10.94239,12,2,0,No,Yes,No,241,3,3,3935
U454955,39.53138,-81.80619,3111,1,44,79942.93,Widowed,No,Male,66.57985,107.482,6076.755109,14.69877,13,1,0,No,No,No,154,3,3,3979
H593898,37.05519,-95.07863,1811,3,21,80492.82,Widowed,No,Male,63.86178,162.4982,5809.15662,12.64209,14,1,0,No,No,Yes,268,2,1,8078
D292409,42.15192,-123.0576,6570,1,74,125568.9,Widowed,No,Female,50.8968,202.6829,4740.002962,14.07128,8,0,0,No,Yes,No,500,2,2,3561
D46478,40.656,-73.31682,13788,1,85,23206.42,Separated,No,Male,55.70433,142.4827,5291.716803,9.224662,13,1,1,No,Yes,Yes,331,4,3,2052
L174354,32.28886,-89.26543,1364,1,61,50335.34,Married,No,Male,71.86603,139.965,6619.456202,13.21238,15,1,0,Yes,No,No,259,4,1,1950
I08065,40.92304,-78.20378,553,0,39,69555.01,Widowed,No,Female,67.20074,127.4783,6098.579126,3.093001,11,0,0,Yes,Yes,No,56,3,1,5221
B371130,33.65546,-84.32495,9230,1,32,39798.55,Never Married,No,Female,63.85056,184.9785,5731.179041,8.226943,12,1,0,Yes,No,Yes,75,1,1,7193
T268070,35.95571,-88.26285,290,4,56,11345.68,Married,No,Male,66.27924,162.4538,6262.462856,9.360835,13,5,0,No,No,No,586,3,1,3499
E387250,41.21706,-117.8703,0,0,59,19224.86,Separated,No,Female,64.72745,94.97283,5758.399584,13.26643,10,0,0,No,Yes,Yes,303,4,1,6361
S788823,42.04972,-87.89166,59637,1,80,14174.86,Widowed,No,Female,63.71215,164.9647,5895.135365,10.61778,12,1,0,No,No,Yes,308,3,3,3486
E709997,41.64812,-88.63618,12374,3,68,72757.38,Separated,No,Female,62.77605,242.6143,5728.24521,12.09291,18,2,3,No,Yes,No,125,3,1,6828
Q624270,36.17251,-115.1223,41600,1,48,25866.34,Widowed,No,Male,67.35833,275.1336,6307.538056,9.993283,12,0,1,No,No,No,122,2,1,6066
I299891,36.0655,-82.85674,26291,1,55,77381.71,Married,No,Male,49.19446,127.525,4355.447904,11.57025,9,2,1,No,Yes,No,256,4,2,7593
V418789,41.16361,-98.01551,3986,8,38,65841.5,Never Married,No,Female,49.42466,129.9483,4944.584376,14.81549,9,1,1,No,No,No,68,3,1,5295
D501659,39.01845,-88.96952,2108,0,86,128998.6,Divorced,No,Female,56.92191,162.4689,4780.816747,11.69295,15,2,0,No,No,Yes,393,3,1,149
T948793,43.49465,-88.00157,5009,4,69,256998.4,Married,No,Female,71.24132,174.9755,6343.939228,10.75625,7,0,2,No,No,Yes,614,1,1,732
N315696,35.15798,-120.6507,8116,0,31,42412.99,Married,No,Female,52.79539,147.4713,4615.447586,12.89898,16,0,0,No,Yes,No,81,3,1,6924
C79053,32.58881,-116.6192,636,2,24,147889.4,Separated,No,Female,70.69994,105.011,6024.865758,8.179697,13,1,1,No,No,No,482,3,3,5604
J158737,37.53669,-90.33513,11466,1,77,41646.4,Separated,No,Male,71.07066,149.9741,6498.14477,5.185535,9,2,0,No,Yes,No,42,2,2,702
C454715,66.08489,-162.761,154,2,70,67156.12,Married,No,Male,46.04347,204.9797,4167.667908,10.00295,12,0,0,No,No,No,481,1,3,3418
W142484,28.64519,-97.99409,145,1,32,125034.1,Married,No,Male,56.56921,169.9378,5056.498128,8.74571,10,1,0,No,No,No,99,2,3,7805
Y53879,29.90355,-91.90287,234,2,36,23826.48,Married,No,Female,56.54849,192.4567,4972.468459,12.46976,14,1,1,No,Yes,No,236,3,1,79
Q795879,38.44573,-82.83392,1209,4,46,56537.74,Divorced,No,Male,45.62467,159.9512,4116.511731,10.71363,8,0,1,No,No,No,308,2,1,1115
R38090,47.47763,-96.87908,33,2,53,24311.42,Married,No,Female,48.82939,245.1457,4759.907327,9.713643,8,1,0,No,No,Yes,421,1,1,2834
V77948,38.33643,-76.73785,1410,1,88,33217.6,Separated,No,Female,61.88298,127.4958,5132.685447,10.0409,7,2,0,No,Yes,No,278,2,1,7154
W597851,40.77328,-87.98865,1959,1,46,32703.9,Never Married,No,Female,57.98641,172.4441,5084.889707,4.757756,11,0,0,No,No,No,346,4,1,7906
C973588,42.45806,-83.13517,22811,0,77,30154.63,Separated,No,Male,46.66704,149.9378,4480.306619,8.981113,7,0,1,No,No,No,189,2,3,2703
O911146,37.46241,-81.80463,1193,4,54,34134.21,Separated,No,Male,60.43193,214.9663,5550.321643,8.947114,7,1,0,No,Yes,Yes,528,3,3,5417
S471248,37.16975,-82.44999,6294,0,85,61525.98,Divorced,No,Female,68.77621,210.138,6071.79498,8.429623,11,0,0,No,Yes,No,580,3,1,2320
W247162,37.47528,-87.87157,55,1,44,83675.85,Divorced,No,Female,55.97317,287.6427,5345.046858,5.113906,13,1,1,No,No,Yes,365,2,3,6206
B619070,31.3321,-84.94157,7762,0,19,48292.64,Separated,No,Male,55.27092,139.9979,4957.435146,9.7879,12,1,0,No,Yes,No,627,1,1,6378
O955596,35.84328,-78.63332,32870,3,70,13233.7,Separated,No,Female,61.42667,232.624,6002.578168,10.49575,13,0,0,No,Yes,No,543,3,1,7809
V650308,39.85438,-75.03856,5491,2,65,55820.82,Divorced,No,Male,67.71954,159.9349,5893.622644,10.88233,15,2,0,Yes,Yes,Yes,560,4,2,2679
P677744,30.53345,-97.72475,56959,0,65,62475.24,Widowed,No,Prefer not to answer,52.99707,119.9568,4934.319062,12.1649,14,1,0,Yes,Yes,Yes,406,3,1,2336
A874816,32.82219,-80.25111,4900,0,48,27065.58,Divorced,No,Female,48.61807,207.6094,4443.076355,9.166549,8,1,0,No,No,No,381,1,2,6410
H969768,40.4624,-124.1252,3422,1,82,31023.93,Never Married,No,Male,52.30521,149.9378,4956.677539,7.945183,13,0,0,No,Yes,Yes,230,3,2,6775
W131371,33.79572,-118.1164,41026,0,30,57145.52,Widowed,No,Female,71.48476,152.4579,6706.905363,10.27395,15,0,0,No,Yes,No,618,3,1,3647
H497688,44.98095,-93.17541,15929,1,53,22280.3,Never Married,No,Female,52.78111,225.132,5385.589638,8.869603,12,0,1,No,No,No,216,3,3,4264
S32894,36.82404,-76.31012,17920,4,82,26417.57,Married,No,Male,64.82482,159.9349,5662.268037,8.394378,12,2,1,No,No,No,440,3,1,2084
Q563541,39.57801,-94.91893,592,7,18,42841.97,Separated,No,Male,59.20412,220.1478,5747.654271,8.682296,16,1,2,No,Yes,No,149,4,3,1100
V217092,38.78145,-121.373,65335,3,80,22720.66,Separated,No,Female,59.22188,182.4833,5087.557363,16.40248,16,2,0,No,No,No,315,3,3,5349
L565413,41.15516,-77.70409,2115,4,24,87926.43,Never Married,No,Male,56.96287,172.4733,5284.511287,4.224255,11,0,0,No,No,Yes,483,1,3,4427
B492262,44.41825,-93.55374,4625,1,53,90748.01,Married,No,Male,53.01595,129.9621,5102.051113,12.60495,13,1,0,No,No,No,333,4,3,5636
Y89975,55.82123,-132.0594,0,3,88,41902.08,Widowed,No,Male,57.80772,114.9838,4880.587184,13.05523,16,1,0,No,No,No,330,2,1,2185
F880256,41.05727,-105.1773,198,0,52,71957.41,Never Married,No,Female,64.17032,162.4526,5612.009142,9.515041,9,1,0,No,No,Yes,334,4,2,2820
L947354,29.6337,-98.49605,46418,3,75,32340.98,Separated,No,Female,57.31788,134.9509,4796.464221,9.804896,18,0,1,No,Yes,No,203,1,1,5111
G557255,39.3345,-93.94569,8199,1,37,11793.4,Widowed,No,Female,54.67414,164.9853,5390.477473,13.45927,9,0,0,Yes,No,No,174,4,1,8490
E136064,33.81433,-95.48986,3672,3,30,78411.45,Separated,No,Female,50.48733,129.9621,4984.78563,14.06274,16,3,0,No,No,No,220,1,2,3990
Y199742,36.8788,-87.46244,41743,0,60,18612.45,Married,No,Female,51.8548,105.011,4301.135534,9.096632,11,0,0,No,Yes,Yes,586,2,2,4901
D77080,34.36057,-83.46228,3209,3,81,61042.75,Married,No,Female,61.19516,159.9476,5645.623244,12.95862,8,0,1,Yes,No,No,352,3,1,7454
O264379,37.62104,-88.81596,2532,2,78,33653.9,Married,No,Female,66.94632,159.9512,5614.790593,8.761838,9,0,0,No,No,Yes,111,4,2,4546
X423883,35.06631,-89.99205,0,1,63,85694.68,Separated,No,Female,53.27554,162.497,5088.812303,11.90177,8,0,0,No,No,No,300,3,1,2422
N602492,39.85438,-75.03856,5491,1,74,30439.25,Divorced,No,Male,59.01705,129.9621,5524.916473,10.41218,13,2,1,No,No,No,606,3,2,8475
F442521,43.13224,-85.02952,2060,2,52,5663.69,Widowed,No,Male,71.59806,207.4811,6486.342263,12.75335,10,2,0,Yes,Yes,Yes,398,3,3,6948
P141322,38.56199,-78.5116,5920,0,26,30136.17,Divorced,No,Female,54.8395,179.9476,4799.331248,11.52287,13,2,0,No,No,No,31,3,3,5609
T739616,37.04231,-121.93,10949,4,66,98836.2,Married,No,Female,43.86959,220.1323,4203.265113,9.443369,16,1,1,No,No,Yes,171,4,1,303
B538877,41.19218,-96.8024,585,3,74,11369.93,Married,No,Female,70.50786,197.6288,6337.777813,10.77736,10,3,0,No,No,No,557,1,1,2390
F393894,38.75304,-95.71916,1067,2,47,35476.64,Widowed,No,Female,68.00557,162.4713,5924.499555,7.915823,10,2,0,No,Yes,No,163,1,2,2799
L659263,41.6599,-88.70302,4401,1,83,50518.01,Separated,No,Female,65.67292,132.5127,5659.754528,11.20001,7,0,0,Yes,No,No,106,1,2,3006
D320942,41.45764,-81.02602,14523,0,50,36068.74,Widowed,No,Male,61.85144,139.9349,5813.907009,5.547142,9,1,0,No,Yes,No,624,4,3,4278
Z842961,44.54944,-71.79567,431,1,82,87407.6,Never Married,No,Female,68.97874,192.4705,5890.196741,9.934332,16,2,1,No,No,Yes,171,2,2,3734
N202401,43.14899,-77.50534,10122,1,75,31185.66,Separated,No,Male,59.52044,167.4847,5736.40115,7.257865,9,0,0,No,Yes,Yes,28,3,1,6786
H962925,30.47773,-99.16514,331,5,54,75034.41,Never Married,No,Female,57.28247,129.9763,5194.999763,11.03721,17,3,0,No,Yes,No,280,4,3,2225
Z112130,38.42788,-121.4434,63894,4,33,13633.24,Never Married,No,Female,67.92751,137.4698,6230.059428,12.32894,13,1,1,Yes,Yes,Yes,56,2,3,7225
Z498147,43.06075,-95.28063,543,1,89,25484.55,Married,No,Male,65.71442,149.9598,5600.167567,9.148549,12,0,0,No,Yes,No,585,2,3,2570
O791333,47.88151,-113.869,8226,3,49,49708.08,Separated,No,Female,50.84459,235.1884,4951.211643,8.239255,15,2,0,Yes,No,Yes,438,2,3,6559
G20890,39.35251,-84.78054,3690,2,70,29843.26,Widowed,No,Male,59.21421,164.9715,5651.302353,10.29679,15,3,0,Yes,Yes,No,258,2,2,2011
Z282127,48.85098,-98.88078,76,1,73,55112.16,Widowed,No,Female,61.52908,184.9939,5397.665839,9.915906,11,1,0,Yes,Yes,No,172,3,3,2554
X801505,30.2944,-97.61415,24779,2,35,163082.1,Separated,No,Female,58.94313,182.447,5193.997651,11.19586,6,0,1,No,Yes,No,485,1,2,6834
V615120,42.4975,-83.23088,25220,7,47,33241.87,Widowed,No,Female,66.03306,232.624,6578.562564,6.093676,14,0,0,No,No,No,511,3,2,2842
F963099,40.84035,-76.06049,304,0,24,50542.54,Never Married,No,Male,53.80104,144.9607,4643.404934,9.632954,15,1,0,No,Yes,No,597,1,3,6461
T543193,36.29972,-94.13837,40770,2,65,31205.95,Divorced,No,Female,68.44883,149.9621,5897.480679,9.690982,11,1,0,No,No,No,321,4,1,1974
X60813,44.47129,-93.1762,25091,5,48,45157.11,Widowed,Yes,Female,66.68688,242.6143,6175.832114,15.29137,13,1,1,No,No,No,493,2,1,725
Y724513,37.48369,-105.8301,15477,4,63,32525.69,Never Married,Yes,Male,66.46538,275.1336,6277.545967,3.712647,10,2,1,Yes,Yes,No,456,2,1,7399
Q940232,41.28226,-96.96178,240,7,25,48299.76,Never Married,No,Female,69.82047,202.4433,6339.601147,3.85093,8,1,0,No,No,No,133,3,1,2374
A978012,40.18367,-75.23305,127,3,37,7312.21,Divorced,No,Male,60.59442,127.4887,5422.646982,13.10561,14,0,0,Yes,No,Yes,581,1,2,5646
W60561,34.01831,-117.8546,44474,0,49,63536.48,Married,No,Female,57.95709,137.4836,5318.331264,5.825619,14,0,0,Yes,No,No,151,2,1,2767
P930411,26.9229,-82.21761,10729,2,88,72518.47,Married,No,Female,52.56232,175.1331,4696.683851,15.37298,11,3,0,No,Yes,Yes,394,3,1,3596
G837666,42.0321,-121.4233,1614,3,42,15550.44,Never Married,No,Female,70.55657,129.995,6180.701125,11.06803,12,1,0,No,No,No,482,3,2,6584
H457208,32.22388,-106.2628,16974,5,32,41512.12,Separated,No,Female,70.48211,179.9656,6153.937297,12.47085,9,0,0,No,Yes,No,513,4,1,4631
M890549,31.26949,-101.5409,3769,0,35,16490.9,Separated,No,Female,52.68435,197.4702,5180.245459,11.19187,12,1,0,Yes,No,Yes,89,4,2,3077
Z157225,30.40205,-88.26156,2076,6,64,19398.68,Married,No,Male,50.79108,147.4713,4610.018066,9.060299,13,2,1,No,Yes,Yes,248,3,1,420
Y408921,39.78777,-79.80315,5851,0,26,13391.68,Widowed,Yes,Male,66.11418,275.1336,6246.940881,6.367803,15,1,1,Yes,Yes,Yes,450,3,1,7782
N508508,30.19491,-92.44206,945,5,67,80593.06,Widowed,No,Male,67.61213,117.5152,5970.386278,10.53982,2,2,0,Yes,No,No,585,3,1,7652
G610690,66.04305,-154.2477,90,4,68,173978,Divorced,Yes,Male,66.50393,222.6281,6605.855412,10.32772,10,1,0,Yes,No,No,570,3,1,6499
Z122411,40.76939,-73.95871,46215,0,63,14944.48,Separated,No,Female,62.67099,169.9378,5341.756379,11.63792,9,0,1,No,No,No,410,1,1,7863
E563177,36.97848,-79.54437,484,0,20,50416.27,Widowed,No,Male,63.11931,147.4893,5518.35161,13.60982,13,0,2,No,Yes,Yes,103,1,2,6407
H126929,38.58284,-90.12291,8913,0,20,20825.08,Widowed,No,Prefer not to answer,61.10374,220.1149,6004.311688,12.2879,11,1,0,No,No,Yes,434,3,1,1304
U172635,30.82064,-92.04833,905,6,21,49241.33,Divorced,No,Male,65.85662,172.4705,6484.077095,10.30157,14,0,1,No,Yes,No,146,2,3,6166
T885359,36.72444,-86.56599,17543,3,75,18517.07,Never Married,No,Female,70.10448,149.9378,6417.345247,8.639223,10,2,1,No,No,No,392,3,1,6979
M384015,45.56782,-122.9465,54101,0,45,35183,Widowed,No,Male,56.00686,217.4725,5099.333841,15.54947,17,1,0,No,No,No,14,4,1,4211
T590399,42.8943,-77.92158,370,4,84,53087.64,Never Married,No,Female,62.17986,140.0013,5747.925597,8.965315,12,0,0,No,No,No,82,2,1,5763
Y236434,42.13617,-80.08657,9379,0,53,18544.26,Divorced,No,Male,63.35816,187.4974,6069.26126,10.12368,14,1,1,No,Yes,No,60,3,1,5641
B250093,41.41145,-89.7638,1117,0,81,16886.52,Married,No,Female,64.57131,214.9525,5514.722604,5.876435,12,2,0,No,No,Yes,342,1,2,2740
Q18721,34.50111,-105.8575,240,1,47,95706.49,Divorced,No,Male,52.69603,142.4827,5169.811527,10.76147,14,1,0,Yes,No,No,271,4,1,186
P214554,41.92094,-92.17825,241,0,77,34842.53,Separated,No,Male,58.20411,204.9496,5089.309759,10.50809,12,1,0,No,No,Yes,469,2,1,8494
U350920,45.36576,-89.65451,1160,3,82,23936.18,Separated,No,Male,58.8386,162.447,5557.902015,7.234753,10,1,0,No,Yes,Yes,163,3,1,5427
U721721,35.79125,-89.88269,1660,3,42,9922.11,Divorced,No,Male,62.20437,159.9349,5547.914544,6.824295,16,1,0,No,Yes,Yes,167,4,1,1894
K255778,35.7392,-90.22436,67,1,69,40374.09,Separated,No,Male,50.97885,149.9598,4458.339586,7.627938,10,0,1,No,No,No,599,2,3,5231
T849288,33.30966,-98.49838,348,2,47,73916.66,Widowed,No,Female,63.97683,204.9634,5756.010952,10.48089,16,0,0,No,No,No,212,4,2,4426
L556964,42.05968,-72.49908,16200,5,24,9397.93,Separated,No,Male,45.94768,139.983,4678.84382,12.5176,11,2,1,No,Yes,Yes,32,2,1,8547
I459228,33.36843,-99.88222,169,0,50,45417.79,Never Married,No,Female,58.08656,179.9476,4986.700367,10.24503,8,2,0,No,No,No,236,2,3,713
I895720,36.77794,-101.7913,1709,2,60,12534.97,Never Married,No,Female,67.00167,197.4876,5932.680423,9.515782,8,1,0,No,No,No,15,3,2,8580
U840079,43.84918,-89.13054,2813,3,46,48719.4,Widowed,No,Female,69.84899,222.6654,6433.080677,11.49116,9,3,0,No,No,No,111,3,3,3235
Z749357,43.49281,-72.03075,843,0,80,20539.22,Divorced,No,Male,50.89975,220.1323,4657.315652,13.29687,16,3,0,No,No,Yes,392,3,3,3358
X915412,38.46336,-82.22502,4904,1,74,47565.54,Widowed,No,Female,67.69779,147.4564,6074.125643,9.966367,12,1,1,No,Yes,No,186,4,1,3998
E782376,40.33434,-80.58475,6457,1,22,12778.82,Widowed,No,Male,58.58794,207.4673,5407.07316,17.13733,8,0,0,No,No,No,589,2,1,2275
A553843,34.19635,-98.53357,485,0,51,17235.21,Widowed,No,Male,62.44603,169.9741,5432.427022,7.865494,17,0,0,No,No,No,239,4,1,6929
E96218,40.49987,-79.97394,12158,0,57,50946.72,Never Married,Yes,Female,52.95001,247.6647,5418.636172,8.780929,14,0,0,No,No,No,440,1,1,7563
N621695,39.92647,-122.2653,16228,0,39,84293.71,Separated,No,Female,67.87019,255.1665,6305.471651,7.532241,13,0,1,No,No,No,344,2,1,8191
V52316,43.27011,-72.63212,4390,2,76,51864.36,Never Married,No,Female,55.85553,207.6094,5005.866114,14.32642,12,1,0,No,Yes,Yes,525,4,2,8493
M492061,45.33809,-90.40266,856,1,27,22112.77,Married,No,Male,54.21518,137.5165,4787.756156,7.021583,8,0,0,No,No,No,157,2,3,3816
H942511,31.45513,-82.85609,11865,2,61,82071.68,Separated,No,Female,57.64074,162.5005,5101.277891,11.0988,16,0,0,No,Yes,No,137,3,1,5268
E159151,36.50301,-89.82234,109,0,24,26287.15,Never Married,No,Male,63.90696,252.6378,5978.652711,5.859626,16,0,0,No,Yes,No,295,4,2,118
X823269,34.17245,-79.26506,11446,3,49,92969.94,Separated,No,Male,58.69465,117.472,5147.718209,7.877643,14,0,0,Yes,No,Yes,400,3,1,4657
I983678,41.70345,-78.92856,329,1,57,58610.33,Widowed,No,Male,66.72288,147.4421,5712.51151,11.11999,11,0,0,Yes,Yes,No,176,2,2,521
P376206,37.43528,-76.32874,2178,0,46,37065.62,Widowed,No,Male,70.95851,172.4404,6645.186507,16.36195,14,1,0,No,No,No,430,1,2,8509
U829331,40.98646,-74.38308,17620,1,68,14441.87,Divorced,No,Prefer not to answer,56.20288,220.1615,5147.808018,7.775552,12,1,0,No,No,Yes,123,3,1,3145
E926112,37.16145,-88.27924,291,4,44,28619.23,Widowed,No,Female,59.36904,127.4958,5163.3129,9.704564,13,1,0,Yes,Yes,No,94,4,1,6712
A643000,40.91612,-74.17167,2423,2,38,84731.3,Separated,No,Prefer not to answer,68.98754,147.4564,6324.792407,9.954496,13,0,0,No,Yes,Yes,390,1,1,2182
B20759,37.93261,-87.90612,13120,3,23,68281.26,Widowed,No,Male,59.91013,162.5007,5426.315112,6.468432,14,0,1,No,No,Yes,500,3,2,661
E379654,33.92432,-103.1946,249,1,25,15959.11,Divorced,No,Prefer not to answer,48.66437,162.447,4763.445879,5.730845,13,0,0,Yes,Yes,Yes,296,4,3,92
O341537,44.70971,-112.7468,67,3,48,14980.76,Never Married,No,Male,58.83899,187.6094,5833.458374,8.544211,15,3,0,No,No,No,579,4,3,5579
Q326191,43.34985,-71.55095,2335,0,40,17597.41,Divorced,No,Female,55.01651,147.4713,4767.934082,9.867683,13,1,0,No,Yes,Yes,406,3,1,821
O329801,37.38854,-122.0178,23612,4,59,19607.16,Separated,No,Male,51.74916,197.6288,4927.749239,11.3974,5,0,0,No,No,Yes,635,3,3,1977
M517236,37.53346,-120.4317,990,3,21,20977.35,Separated,No,Male,68.07527,179.9476,6074.8746,4.85258,9,2,1,No,Yes,Yes,617,1,2,5436
O877559,39.19296,-84.4523,20193,4,47,57304.51,Widowed,No,Female,68.79305,144.9607,5837.262258,9.880673,9,2,1,No,Yes,Yes,73,3,2,6537
J869207,38.9688,-94.47027,26032,0,51,81195.17,Widowed,No,Male,69.71137,174.991,6192.63762,5.569496,11,2,0,No,No,Yes,597,2,1,6385
R640991,39.0829,-82.15425,1159,6,51,19119.85,Never Married,No,Female,65.12042,220.1323,6055.261009,14.57287,15,1,1,No,Yes,No,173,1,3,4221
H375394,37.23324,-105.7086,1796,4,20,146719.5,Married,No,Female,64.11559,255.1198,6511.608523,11.30121,16,0,0,Yes,No,No,183,2,1,5426
E827525,41.26305,-89.52295,1428,1,35,58175.44,Widowed,No,Male,64.87699,174.9618,5807.811165,10.70375,11,1,1,Yes,Yes,Yes,277,4,2,7607
P560448,41.54464,-87.36943,15728,1,36,47553.76,Separated,No,Female,43.5742,115.0021,3789.797735,10.35157,11,1,0,No,Yes,No,112,3,1,5299
K934981,36.08044,-93.15597,657,3,77,24188.94,Never Married,No,Male,64.40902,132.4798,6093.659885,15.07977,9,1,0,No,Yes,Yes,522,3,3,5054
P230270,41.90654,-72.76901,1414,0,82,14510.63,Divorced,Yes,Female,47.77384,200.1323,4761.06852,11.54422,13,4,0,No,Yes,No,625,4,1,7385
P449294,42.99378,-90.63365,4251,2,51,74771.86,Never Married,No,Female,70.50182,124.9643,5834.963129,9.969188,9,0,1,No,No,Yes,577,3,3,6253
T374120,43.45592,-96.87384,6393,8,42,28725.65,Divorced,No,Female,69.00321,277.6513,6705.630348,9.553584,6,0,0,No,No,No,398,4,1,1045
Y599608,40.92694,-74.03872,11530,4,31,36315.32,Divorced,No,Male,64.54595,172.4742,5801.206123,9.090057,8,0,0,No,Yes,No,226,4,1,1561
P779168,40.60771,-90.27817,296,0,45,17236.85,Separated,No,Male,62.45252,245.1457,5887.870657,15.11505,12,2,2,Yes,Yes,Yes,319,4,1,3426
P720243,39.53367,-92.43031,1375,2,54,32410.95,Widowed,No,Female,60.36923,220.1323,5532.984193,11.66727,10,0,0,No,Yes,No,507,1,1,4538
V595168,33.25907,-101.3304,6100,2,79,21406.95,Never Married,No,Female,71.50974,194.9525,6564.863417,13.50438,13,3,0,Yes,No,Yes,572,1,1,1678
J752284,43.80152,-99.16909,761,3,19,25515.76,Never Married,No,Female,69.2394,162.447,6534.389245,7.516,12,2,2,No,Yes,No,108,2,2,568
O543653,35.97155,-80.75388,5230,0,31,17152.68,Married,No,Male,64.3165,200.1323,6330.802447,5.917707,14,1,0,No,Yes,No,140,1,1,5775
J342818,57.9241,-152.4222,187,1,24,20693.63,Never Married,No,Male,67.75441,202.4433,6071.169112,12.71722,9,0,0,No,No,Yes,412,2,1,8487
Y249104,36.7508,-78.188,8205,1,67,23011.03,Never Married,No,Male,67.53219,184.9634,6411.520424,10.88926,9,0,0,No,Yes,No,28,3,1,7329
X244616,32.21896,-110.752,18372,2,43,25276.46,Divorced,No,Male,59.03432,137.4686,5168.726317,10.59582,13,2,0,Yes,No,Yes,134,4,1,4521
F58625,39.47631,-85.20035,3340,1,89,34596.24,Divorced,No,Female,66.75755,117.4858,5649.428932,11.41416,17,1,1,No,Yes,No,464,2,2,6648
D753480,39.38907,-79.39093,14112,4,37,43211.84,Divorced,No,Male,48.63086,204.9797,4549.43734,7.624327,16,1,0,No,No,No,168,2,3,966
K868042,39.78515,-104.7019,2967,6,69,63433.58,Married,No,Male,66.48285,144.9607,5719.69414,6.542626,16,3,0,No,Yes,Yes,390,3,1,665
L730499,45.63607,-108.7453,11880,1,46,1050.46,Divorced,Yes,Male,60.58029,212.6228,6090.318161,10.35594,14,1,0,Yes,No,No,36,4,1,642
Z622003,43.15678,-77.60479,2243,5,30,3048.28,Widowed,No,Male,59.17567,147.4421,5305.771174,12.54974,10,3,0,No,Yes,Yes,136,2,2,7798
F619747,42.5573,-88.035,5450,0,72,41036.59,Divorced,No,Female,67.01405,149.9378,6081.603462,17.59522,13,2,0,Yes,No,No,427,4,1,6258
