location_id,zip,city,state,county
1407,17516,Conestoga,PA,Lancaster
210,3047,Greenfield,NH,Hillsborough
1924,24224,Castlewood,VA,Russell
3550,41612,Bypro,KY,Floyd
4820,55021,Faribault,MN,Rice
4346,49713,Boyne Falls,MI,Charlevoix
1012,13856,Walton,NY,Delaware
155,2453,Waltham,MA,Middlesex
7748,89145,Las Vegas,NV,Clark
3139,37020,Bell Buckle,TN,Bedford
6249,69153,Ogallala,NE,Keith
5149,58060,Milnor,ND,Sargent
5745,63561,Queen City,MO,Schuyler
8464,98845,Palisades,WA,Douglas
1232,15756,Mc Intyre,PA,Indiana
6724,75117,Edgewood,TX,Van Zandt
3036,35620,Elkmont,AL,Limestone
3191,37657,Flag Pond,TN,Unicoi
5580,62277,Prairie Du Rocher,IL,Randolph
6257,69334,Bayard,NE,Morrill
1676,21082,Hydes,MD,Baltimore
59,1243,Middlefield,MA,Hampshire
5763,63830,Caruthersville,MO,Pemiscot
3019,35542,Bankston,AL,Fayette
7572,85379,Surprise,AZ,Maricopa
5624,62618,Beardstown,IL,Cass
2846,33409,West Palm Beach,FL,Palm Beach
4964,56231,Danvers,MN,Swift
6172,68642,Humphrey,NE,Platte
5796,64109,Kansas City,MO,Jackson
2590,30516,Bowersville,GA,Hart
2786,32703,Apopka,FL,Orange
5458,61328,Kasbeer,IL,Bureau
6674,74528,Blanco,OK,Pittsburg
677,10153,New York,NY,New York
344,4684,Surry,ME,Hancock
1213,15656,Leechburg,PA,Westmoreland
8134,95431,Eldridge,CA,Sonoma
1640,20634,Great Mills,MD,St. Marys
4324,49449,Pentwater,MI,Oceana
5328,60021,Fox River Grove,IL,McHenry
8495,99147,Lincoln,WA,Lincoln
2777,32639,Gulf Hammock,FL,Levy
7776,90002,Los Angeles,CA,Los Angeles
4011,46710,Avilla,IN,Noble
2713,32011,Callahan,FL,Nassau
7559,85320,Aguila,AZ,Maricopa
6153,68418,Palmyra,NE,Otoe
4819,55018,Dennison,MN,Goodhue
3186,37406,Chattanooga,TN,Hamilton
4479,50576,Rembrandt,IA,Buena Vista
676,10152,New York,NY,New York
3480,40808,Big Laurel,KY,Harlan
5964,66411,Blue Rapids,KS,Marshall
3756,44065,Newbury,OH,Geauga
7179,79339,Littlefield,TX,Lamb
2998,35119,New Castle,AL,Jefferson
1553,19086,Wallingford,PA,Delaware
3325,38850,Houlka,MS,Chickasaw
8395,98258,Lake Stevens,WA,Snohomish
540,7430,Mahwah,NJ,Bergen
8527,99573,Copper Center,AK,Valdez-Cordova
5255,59106,Billings,MT,Yellowstone
7243,80122,Littleton,CO,Arapahoe
2976,34772,Saint Cloud,FL,Osceola
4733,54422,Curtiss,WI,Clark
772,11749,Islandia,NY,Suffolk
3151,37101,Mc Ewen,TN,Humphreys
2342,28428,Carolina Beach,NC,New Hanover
5794,64102,Kansas City,MO,Jackson
6341,71048,Lisbon,LA,Claiborne
7097,78591,Santa Elena,TX,Starr
4310,49343,Sand Lake,MI,Kent
959,13413,New Hartford,NY,Oneida
2697,31779,Pelham,GA,Mitchell
8089,95120,San Jose,CA,Santa Clara
1381,17113,Harrisburg,PA,Dauphin
3566,41772,Vest,KY,Knott
6659,74349,Ketchum,OK,Craig
8276,97109,Buxton,OR,Washington
8177,95747,Roseville,CA,Placer
4983,56354,Miltona,MN,Douglas
234,3237,Gilmanton,NH,Belknap
6013,67009,Attica,KS,Harper
6849,76247,Justin,TX,Denton
2824,33062,Pompano Beach,FL,Broward
8229,96134,Tulelake,CA,Siskiyou
306,4234,East Wilton,ME,Franklin
5705,63140,Saint Louis,MO,St. Louis
1528,18837,Rome,PA,Bradford
7163,79102,Amarillo,TX,Potter
3012,35235,Birmingham,AL,Jefferson
3068,36036,Grady,AL,Montgomery
3284,38485,Waynesboro,TN,Wayne
2501,29724,Lando,SC,Chester
8139,95460,Mendocino,CA,Mendocino
8563,99746,Huslia,AK,Yukon-Koyukuk
5161,58233,Forest River,ND,Walsh
1335,16832,Coburn,PA,Centre
2408,28734,Franklin,NC,Macon
3833,44866,Polk,OH,Ashland
6384,71463,Oakdale,LA,Allen
4184,48195,Southgate,MI,Wayne
8554,99703,Fort Wainwright,AK,Fairbanks North Star
6767,75567,Maud,TX,Bowie
6123,68073,Yutan,NE,Saunders
614,8232,Pleasantville,NJ,Atlantic
453,6076,Stafford Springs,CT,Tolland
6940,77064,Houston,TX,Harris
6953,77304,Conroe,TX,Montgomery
400,5461,Hinesburg,VT,Chittenden
3054,35951,Albertville,AL,Marshall
4451,50434,Fertile,IA,Worth
927,13158,Truxton,NY,Cortland
2612,30650,Madison,GA,Morgan
627,8533,New Egypt,NJ,Ocean
4548,51550,Magnolia,IA,Harrison
6625,73858,Shattuck,OK,Ellis
4840,55128,Saint Paul,MN,Washington
3002,35149,Sycamore,AL,Talladega
3681,43410,Clyde,OH,Sandusky
5276,59412,Belt,MT,Cascade
1364,17040,Landisburg,PA,Perry
8040,94515,Calistoga,CA,Napa
1149,15204,Pittsburgh,PA,Allegheny
6182,68729,Creighton,NE,Knox
7756,89409,Gabbs,NV,Nye
2209,27358,Summerfield,NC,Guilford
7846,91723,Covina,CA,Los Angeles
1757,22310,Alexandria,VA,Fairfax
7699,88061,Silver City,NM,Grant
4055,47220,Brownstown,IN,Jackson
1189,15451,Lake Lynn,PA,Fayette
1450,17965,Port Carbon,PA,Schuylkill
3229,38016,Cordova,TN,Shelby
136,2149,Everett,MA,Middlesex
555,7643,Little Ferry,NJ,Bergen
5088,57367,Pickstown,SD,Charles Mix
3206,37777,Louisville,TN,Blount
5801,64124,Kansas City,MO,Jackson
6160,68508,Lincoln,NE,Lancaster
6395,71662,Pickens,AR,Desha
442,5857,Newport Center,VT,Orleans
1546,19034,Fort Washington,PA,Montgomery
3118,36740,Forkland,AL,Greene
6204,68826,Central City,NE,Merrick
5503,61563,Saint David,IL,Fulton
2055,25565,Spurlockville,WV,Lincoln
6084,67733,Edson,KS,Sherman
3352,39194,Yazoo City,MS,Yazoo
5053,57042,Madison,SD,Lake
6254,69216,Kilgore,NE,Cherry
3716,43723,Byesville,OH,Guernsey
7629,86443,Temple Bar Marina,AZ,Mohave
7852,91762,Ontario,CA,San Bernardino
1570,19312,Berwyn,PA,Chester
4424,50157,Malcom,IA,Poweshiek
3706,43570,West Unity,OH,Williams
4280,49047,Dowagiac,MI,Cass
3949,46044,Frankton,IN,Madison
6657,74342,Eucha,OK,Delaware
7494,84121,Salt Lake City,UT,Salt Lake
5863,65041,Hermann,MO,Gasconade
4786,54763,Ridgeland,WI,Dunn
1126,14903,Elmira,NY,Chemung
6321,70721,Carville,LA,Iberville
6985,77506,Pasadena,TX,Harris
6478,72415,Black Rock,AR,Lawrence
1477,18246,Rock Glen,PA,Luzerne
8312,97438,Fall Creek,OR,Lane
3875,45306,Botkins,OH,Shelby
7856,91770,Rosemead,CA,Los Angeles
7021,77978,Point Comfort,TX,Calhoun
2464,29492,Charleston,SC,Berkeley
5272,59343,Olive,MT,Powder River
72,1355,New Salem,MA,Franklin
2139,26426,Salem,WV,Harrison
3965,46146,Homer,IN,Rush
2279,27927,Corolla,NC,Currituck
430,5761,Pawlet,VT,Rutland
6566,73109,Oklahoma City,OK,Oklahoma
2757,32456,Port Saint Joe,FL,Gulf
5505,61571,Washington,IL,Tazewell
6414,71929,Bismarck,AR,Hot Spring
5625,62626,Carlinville,IL,Macoupin
1999,24963,Peterstown,WV,Monroe
4662,53228,Milwaukee,WI,Milwaukee
8256,96782,Pearl City,HI,Honolulu
3933,45813,Antwerp,OH,Paulding
1214,15666,Mount Pleasant,PA,Westmoreland
3677,43341,New Bloomington,OH,Marion
7001,77625,Kountze,TX,Hardin
8029,94111,San Francisco,CA,San Francisco
703,10538,Larchmont,NY,Westchester
3390,39565,Vancleave,MS,Jackson
226,3110,Bedford,NH,Hillsborough
2131,26384,Linn,WV,Gilmer
7076,78393,Woodsboro,TX,Refugio
6870,76445,Desdemona,TX,Eastland
2707,31822,Pine Mountain,GA,Harris
3183,37385,Tellico Plains,TN,Monroe
4783,54754,Merrillan,WI,Jackson
6003,66840,Burns,KS,Chase
3467,40472,Ravenna,KY,Estill
5733,63501,Kirksville,MO,Adair
3602,42324,Belton,KY,Muhlenberg
7369,82331,Saratoga,WY,Carbon
7376,82450,Wapiti,WY,Park
6545,73019,Norman,OK,Cleveland
104,1830,Haverhill,MA,Essex
6393,71654,Mc Gehee,AR,Desha
6901,76712,Woodway,TX,McLennan
4166,48076,Southfield,MI,Oakland
714,10925,Greenwood Lake,NY,Orange
7203,79546,Rotan,TX,Fisher
6391,71631,Banks,AR,Bradley
5211,58631,Glen Ullin,ND,Morton
686,10459,Bronx,NY,Bronx
6926,77004,Houston,TX,Harris
6295,70456,Roseland,LA,Tangipahoa
2070,25813,Beaver,WV,Raleigh
2525,30030,Decatur,GA,DeKalb
1370,17060,Mill Creek,PA,Huntingdon
1199,15510,Somerset,PA,Somerset
87,1525,Linwood,MA,Worcester
7403,83234,Downey,ID,Bannock
2925,33966,Fort Myers,FL,Lee
2661,31328,Tybee Island,GA,Chatham
4517,51026,Hornick,IA,Woodbury
5990,66713,Baxter Springs,KS,Cherokee
6099,67851,Holcomb,KS,Finney
2449,29410,Hanahan,SC,Berkeley
5293,59648,Wolf Creek,MT,Lewis and Clark
2179,27012,Clemmons,NC,Forsyth
4023,46802,Fort Wayne,IN,Allen
4506,50707,Evansdale,IA,Black Hawk
5806,64154,Kansas City,MO,Platte
7205,79560,Sylvester,TX,Fisher
7679,87562,Rowe,NM,San Miguel
4740,54448,Marathon,WI,Marathon
2318,28305,Fayetteville,NC,Cumberland
2662,31331,Townsend,GA,McIntosh
1633,20202,Washington,DC,District of Columbia
3230,38023,Drummonds,TN,Tipton
3679,43360,Zanesfield,OH,Logan
449,6043,Bolton,CT,Tolland
4397,50034,Blairsburg,IA,Hamilton
4932,56051,Kiester,MN,Faribault
7174,79256,Roaring Springs,TX,Motley
1880,23884,Sussex,VA,Sussex
6918,76933,Bronte,TX,Coke
5227,58775,Roseglen,ND,McLean
7749,89147,Las Vegas,NV,Clark
4416,50126,Iowa Falls,IA,Hardin
5754,63674,Tiff,MO,Washington
5746,63563,Rutledge,MO,Scotland
1864,23605,Newport News,VA,Newport News
4082,47381,Salamonia,IN,Jay
2397,28684,Todd,NC,Ashe
6215,68920,Alma,NE,Harlan
7609,86011,Flagstaff,AZ,Coconino
7223,79843,Marfa,TX,Presidio
3436,40069,Springfield,KY,Washington
7724,88340,Mescalero,NM,Otero
1724,21757,Keymar,MD,Frederick
7675,87548,Medanales,NM,Rio Arriba
1891,23952,Lunenburg,VA,Lunenburg
1638,20624,Clements,MD,St. Marys
2087,26003,Wheeling,WV,Ohio
4255,48841,Henderson,MI,Shiawassee
2733,32212,Jacksonville,FL,Duval
3388,39532,Biloxi,MS,Harrison
445,6002,Bloomfield,CT,Hartford
3219,37887,Wartburg,TN,Morgan
5384,60555,Warrenville,IL,DuPage
66,1330,Ashfield,MA,Franklin
3946,46031,Atlanta,IN,Hamilton
2948,34429,Crystal River,FL,Citrus
7813,90732,San Pedro,CA,Los Angeles
7022,77988,Telferner,TX,Victoria
6416,71957,Mount Ida,AR,Montgomery
2284,27964,Point Harbor,NC,Currituck
6373,71373,Vidalia,LA,Concordia
8120,95351,Modesto,CA,Stanislaus
4396,50033,Bevington,IA,Madison
4273,48933,Lansing,MI,Ingham
1167,15332,Finleyville,PA,Washington
2923,33946,Placida,FL,Charlotte
1555,19113,Philadelphia,PA,Delaware
6868,76436,Carlton,TX,Hamilton
907,13020,Apulia Station,NY,Onondaga
1554,19109,Philadelphia,PA,Philadelphia
2671,31545,Jesup,GA,Wayne
2530,30067,Marietta,GA,Cobb
15,728,Ponce,PR,Ponce
438,5833,East Charleston,VT,Orleans
8291,97236,Portland,OR,Multnomah
4538,51445,Ida Grove,IA,Ida
2322,28327,Carthage,NC,Moore
2339,28420,Ash,NC,Brunswick
5590,62341,Hamilton,IL,Hancock
6651,74127,Tulsa,OK,Tulsa
5726,63447,La Belle,MO,Lewis
3702,43556,Sherwood,OH,Defiance
3123,36783,Thomaston,AL,Marengo
2007,25040,Charlton Heights,WV,Fayette
5364,60433,Joliet,IL,Will
342,4669,Prospect Harbor,ME,Hancock
6857,76306,Wichita Falls,TX,Wichita
4797,54867,Radisson,WI,Sawyer
7500,84332,Providence,UT,Cache
3074,36078,Tallassee,AL,Elmore
8111,95315,Delhi,CA,Merced
382,5060,Randolph,VT,Orange
6252,69171,Willow Island,NE,Dawson
4362,49835,Garden,MI,Delta
2290,27983,Windsor,NC,Bertie
8400,98270,Marysville,WA,Snohomish
3216,37879,Tazewell,TN,Claiborne
4327,49506,Grand Rapids,MI,Kent
5138,58002,Absaraka,ND,Cass
3848,45067,Trenton,OH,Butler
7263,80449,Hartsel,CO,Park
1656,20841,Boyds,MD,Montgomery
5013,56556,Mcintosh,MN,Polk
257,3609,North Walpole,NH,Cheshire
6931,77030,Houston,TX,Harris
2582,30455,Rocky Ford,GA,Screven
3101,36526,Daphne,AL,Baldwin
2752,32431,Cottondale,FL,Jackson
2966,34677,Oldsmar,FL,Pinellas
6939,77062,Houston,TX,Harris
2491,29680,Simpsonville,SC,Greenville
3172,37335,Flintville,TN,Lincoln
2765,32534,Pensacola,FL,Escambia
7210,79719,Barstow,TX,Ward
8064,94804,Richmond,CA,Contra Costa
1691,21205,Baltimore,MD,Baltimore
3545,41560,Robinson Creek,KY,Pike
3010,35224,Birmingham,AL,Jefferson
7655,87122,Albuquerque,NM,Bernalillo
3904,45505,Springfield,OH,Clark
2851,33432,Boca Raton,FL,Palm Beach
2887,33613,Tampa,FL,Hillsborough
7942,93013,Carpinteria,CA,Santa Barbara
1959,24558,Halifax,VA,Halifax
3424,40020,Fairfield,KY,Nelson
2937,34212,Bradenton,FL,Manatee
7384,82831,Arvada,WY,Sheridan
267,3825,Barrington,NH,Strafford
7502,84339,Wellsville,UT,Cache
5820,64479,Ravenwood,MO,Nodaway
7818,90815,Long Beach,CA,Los Angeles
1035,14207,Buffalo,NY,Erie
4154,48030,Hazel Park,MI,Oakland
1675,21056,Gibson Island,MD,Anne Arundel
7039,78145,Pawnee,TX,Bee
7789,90042,Los Angeles,CA,Los Angeles
6610,73722,Burlington,OK,Alfalfa
7371,82421,Deaver,WY,Big Horn
8037,94403,San Mateo,CA,San Mateo
6112,68029,Herman,NE,Washington
4608,52566,Kirkville,IA,Wapello
5431,61062,Pearl City,IL,Stephenson
334,4617,Brooksville,ME,Hancock
1666,20902,Silver Spring,MD,Montgomery
7525,84753,Modena,UT,Iron
6029,67107,Moundridge,KS,McPherson
3417,39870,Newton,GA,Baker
4013,46723,Churubusco,IN,Whitley
3891,45368,South Charleston,OH,Clark
8529,99580,Ekwok,AK,Dillingham
1241,15904,Johnstown,PA,Cambria
1060,14478,Keuka Park,NY,Yates
3159,37187,White Bluff,TN,Dickson
7493,84117,Salt Lake City,UT,Salt Lake
1803,22935,Dyke,VA,Greene
1651,20754,Dunkirk,MD,Calvert
5510,61720,Anchor,IL,McLean
4331,49620,Buckley,MI,Wexford
7347,81431,Redvale,CO,Montrose
2830,33133,Miami,FL,Miami-Dade
4065,47305,Muncie,IN,Delaware
7086,78552,Harlingen,TX,Cameron
4711,54107,Bonduel,WI,Shawano
4197,48322,West Bloomfield,MI,Oakland
7098,78594,Sebastian,TX,Willacy
6958,77345,Kingwood,TX,Harris
4256,48843,Howell,MI,Livingston
7605,85935,Pinetop,AZ,Navajo
3618,42463,Wheatcroft,KY,Webster
6382,71459,Fort Polk,LA,Vernon
2645,31065,Montrose,GA,Laurens
249,3458,Peterborough,NH,Hillsborough
5171,58341,Harvey,ND,Wells
3835,44880,Sullivan,OH,Ashland
7121,78728,Austin,TX,Travis
8224,96117,Litchfield,CA,Lassen
4325,49455,Shelby,MI,Oceana
7987,93526,Independence,CA,Inyo
5489,61452,Littleton,IL,Schuyler
8077,95008,Campbell,CA,Santa Clara
5433,61070,Rock City,IL,Stephenson
5923,65744,Rueter,MO,Taney
2353,28513,Ayden,NC,Pitt
497,6801,Bethel,CT,Fairfield
3569,41815,Ermine,KY,Letcher
8360,97864,Monument,OR,Grant
2638,31030,Fort Valley,GA,Peach
8319,97463,Oakridge,OR,Lane
1617,20052,Washington,DC,District of Columbia
617,8260,Wildwood,NJ,Cape May
5549,62019,Donnellson,IL,Montgomery
8457,98822,Entiat,WA,Chelan
5154,58212,Aneta,ND,Nelson
3593,42214,Center,KY,Metcalfe
1250,15956,South Fork,PA,Cambria
7549,85192,Winkelman,AZ,Pinal
6871,76455,Gustine,TX,Comanche
3818,44659,Mount Eaton,OH,Wayne
6169,68632,David City,NE,Butler
7636,87008,Cedar Crest,NM,Bernalillo
1759,22406,Fredericksburg,VA,Stafford
6184,68740,Hoskins,NE,Wayne
5209,58623,Bowman,ND,Bowman
1314,16639,Fallentimber,PA,Cambria
694,10509,Brewster,NY,Putnam
5810,64424,Bethany,MO,Harrison
3557,41645,Langley,KY,Floyd
2878,33549,Lutz,FL,Hillsborough
22,782,Comerio,PR,ComerÃ­o
4454,50458,Nora Springs,IA,Floyd
3707,43604,Toledo,OH,Lucas
2032,25243,Gandeeville,WV,Roane
5696,63113,Saint Louis,MO,St. Louis
5597,62379,Warsaw,IL,Hancock
1212,15655,Laughlintown,PA,Westmoreland
4898,55810,Duluth,MN,St. Louis
8230,96148,Tahoe Vista,CA,Placer
2204,27313,Pleasant Garden,NC,Guilford
3652,43136,Lithopolis,OH,Fairfield
4472,50543,Gowrie,IA,Webster
3232,38028,Eads,TN,Fayette
1834,23222,Richmond,VA,Richmond
4573,52218,Coggon,IA,Linn
1448,17953,Middleport,PA,Schuylkill
2534,30107,Ball Ground,GA,Forsyth
1322,16674,Robertsdale,PA,Huntingdon
2450,29424,Charleston,SC,Charleston
232,3229,Contoocook,NH,Merrimack
26,912,San Juan,PR,San Juan
4706,54026,Star Prairie,WI,Polk
5357,60193,Schaumburg,IL,Cook
3571,41825,Jackhorn,KY,Letcher
2643,31044,Jeffersonville,GA,Twiggs
341,4664,Sullivan,ME,Hancock
1752,22206,Arlington,VA,Arlington
2770,32570,Milton,FL,Santa Rosa
486,6484,Shelton,CT,Fairfield
5104,57476,Tulare,SD,Spink
3427,40036,Lockport,KY,Henry
98,1747,Hopedale,MA,Worcester
2409,28772,Rosman,NC,Transylvania
6385,71469,Robeline,LA,Natchitoches
4709,54102,Amberg,WI,Marinette
189,2809,Bristol,RI,Bristol
6842,76177,Fort Worth,TX,Tarrant
5936,66012,Bonner Springs,KS,Wyandotte
6710,74965,Westville,OK,Adair
5192,58482,Steele,ND,Kidder
3414,39846,Edison,GA,Calhoun
6959,77358,New Waverly,TX,Walker
73,1364,Orange,MA,Franklin
4156,48038,Clinton Township,MI,Macomb
8318,97461,Noti,OR,Lane
1136,15059,Midland,PA,Beaver
692,10475,Bronx,NY,Bronx
2113,26271,Hendricks,WV,Tucker
1665,20899,Gaithersburg,MD,Montgomery
7124,78738,Austin,TX,Travis
1369,17059,Mifflintown,PA,Juniata
6195,68785,Waterbury,NE,Dixon
1015,14024,Bliss,NY,Wyoming
1157,15234,Pittsburgh,PA,Allegheny
3342,39110,Madison,MS,Madison
131,2129,Charlestown,MA,Suffolk
6369,71351,Marksville,LA,Avoyelles
4485,50593,Varina,IA,Pocahontas
2825,33069,Pompano Beach,FL,Broward
1261,16059,Valencia,PA,Butler
369,4969,Plymouth,ME,Penobscot
5841,64720,Adrian,MO,Bates
510,7023,Fanwood,NJ,Union
3173,37336,Georgetown,TN,Bradley
733,11229,Brooklyn,NY,Kings
2187,27053,Westfield,NC,Stokes
3344,39115,Midnight,MS,Humphreys
2056,25570,Wayne,WV,Wayne
3720,43759,Morristown,OH,Belmont
5731,63467,Saverton,MO,Ralls
8381,98144,Seattle,WA,King
4721,54165,Seymour,WI,Outagamie
2810,33004,Dania,FL,Broward
451,6071,Somers,CT,Tolland
5411,60938,Gilman,IL,Iroquois
2053,25557,Ranger,WV,Lincoln
1972,24747,Rock,WV,Mercer
7858,91789,Walnut,CA,Los Angeles
339,4654,Machias,ME,Washington
5250,59081,Silver Gate,MT,Park
7152,79053,Lazbuddie,TX,Parmer
6561,73102,Oklahoma City,OK,Oklahoma
5277,59418,Buffalo,MT,Judith Basin
3188,37410,Chattanooga,TN,Hamilton
2629,30912,Augusta,GA,Richmond
5550,62021,Dorsey,IL,Madison
367,4963,Oakland,ME,Kennebec
296,4091,West Baldwin,ME,Cumberland
8355,97841,Imbler,OR,Union
4493,50651,La Porte City,IA,Black Hawk
7746,89131,Las Vegas,NV,Clark
5423,61011,Caledonia,IL,Boone
8238,96714,Hanalei,HI,Kauai
7322,81121,Arboles,CO,Archuleta
1190,15463,Merrittstown,PA,Fayette
5470,61370,Tonica,IL,LaSalle
42,1037,Hardwick,MA,Worcester
7759,89418,Imlay,NV,Pershing
5206,58581,Zeeland,ND,McIntosh
2130,26376,Ireland,WV,Lewis
736,11238,Brooklyn,NY,Kings
5368,60457,Hickory Hills,IL,Cook
2865,33476,Pahokee,FL,Palm Beach
8301,97383,Stayton,OR,Marion
5576,62239,Dupo,IL,St. Clair
6199,68813,Anselmo,NE,Custer
2161,26690,Swiss,WV,Fayette
2773,32615,Alachua,FL,Alachua
6365,71328,Deville,LA,Rapides
4337,49653,Lake Leelanau,MI,Leelanau
1502,18470,Union Dale,PA,Susquehanna
3754,44060,Mentor,OH,Lake
4296,49229,Britton,MI,Lenawee
5611,62476,West Salem,IL,Edwards
8469,98903,Yakima,WA,Yakima
6628,73949,Texhoma,OK,Texas
4391,50009,Altoona,IA,Polk
8206,96020,Chester,CA,Plumas
5020,56588,Vining,MN,Otter Tail
6457,72153,Shirley,AR,Van Buren
645,8808,Broadway,NJ,Warren
8387,98208,Everett,WA,Snohomish
5547,62011,Bingham,IL,Fayette
5122,57639,Little Eagle,SD,Corson
3722,43768,Old Washington,OH,Guernsey
8461,98831,Manson,WA,Chelan
7925,92606,Irvine,CA,Orange
8499,99157,Northport,WA,Stevens
83,1503,Berlin,MA,Worcester
1961,24570,Lowry,VA,Bedford
2839,33314,Fort Lauderdale,FL,Broward
3751,44035,Elyria,OH,Lorain
6686,74641,Kaw City,OK,Kay
894,12923,Churubusco,NY,Clinton
8284,97147,Wheeler,OR,Tillamook
2980,34956,Indiantown,FL,Martin
1782,22716,Castleton,VA,Rappahannock
4911,55956,Mazeppa,MN,Wabasha
3625,42631,Marshes Siding,KY,McCreary
6088,67752,Quinter,KS,Gove
3130,36866,Notasulga,AL,Macon
946,13327,Croghan,NY,Lewis
7290,80736,Iliff,CO,Logan
1209,15628,Donegal,PA,Westmoreland
1281,16242,New Bethlehem,PA,Clarion
5734,63530,Atlanta,MO,Macon
7619,86325,Cornville,AZ,Yavapai
85,1523,Lancaster,MA,Worcester
6778,75657,Jefferson,TX,Marion
7885,92201,Indio,CA,Riverside
3639,43019,Fredericktown,OH,Knox
5095,57428,Bowdle,SD,Edmunds
8505,99204,Spokane,WA,Spokane
5434,61073,Roscoe,IL,Winnebago
8550,99688,Willow,AK,Matanuska-Susitna
6430,72021,Brinkley,AR,Monroe
1990,24898,Wyoming,WV,Wyoming
4057,47224,Canaan,IN,Switzerland
4014,46725,Columbia City,IN,Whitley
214,3060,Nashua,NH,Hillsborough
6175,68662,Shelby,NE,Polk
6002,66839,Burlington,KS,Coffey
531,7202,Elizabeth,NJ,Union
4008,46617,South Bend,IN,St. Joseph
4780,54740,Elmwood,WI,Pierce
3660,43203,Columbus,OH,Franklin
5648,62853,Kell,IL,Marion
2283,27962,Plymouth,NC,Washington
2094,26075,Windsor Heights,WV,Brooke
6733,75212,Dallas,TX,Dallas
2908,33868,Polk City,FL,Polk
5937,66013,Bucyrus,KS,Miami
621,8345,Newport,NJ,Cumberland
6313,70591,Welsh,LA,Jefferson Davis
5868,65068,Prairie Home,MO,Cooper
7073,78384,San Diego,TX,Duval
7521,84728,Garrison,UT,Millard
8023,94060,Pescadero,CA,San Mateo
4108,47615,Grandview,IN,Spencer
2170,26818,Fisher,WV,Hardy
3879,45316,Clifton,OH,Greene
1464,18055,Hellertown,PA,Northampton
7669,87527,Dixon,NM,Rio Arriba
6573,73149,Oklahoma City,OK,Oklahoma
4509,50845,Diagonal,IA,Ringgold
7567,85353,Tolleson,AZ,Maricopa
7458,83804,Blanchard,ID,Bonner
7816,90804,Long Beach,CA,Los Angeles
838,12442,Hunter,NY,Greene
1226,15716,Black Lick,PA,Indiana
2640,31032,Gray,GA,Jones
7305,80921,Colorado Springs,CO,El Paso
1722,21734,Funkstown,MD,Washington
2507,29819,Bradley,SC,Greenwood
1358,17028,Grantville,PA,Dauphin
8252,96766,Lihue,HI,Kauai
2679,31626,Boston,GA,Thomas
100,1770,Sherborn,MA,Middlesex
6928,77014,Houston,TX,Harris
7811,90715,Lakewood,CA,Los Angeles
57,1237,Lanesborough,MA,Berkshire
2495,29706,Chester,SC,Chester
3765,44117,Euclid,OH,Cuyahoga
3209,37828,Norris,TN,Anderson
7359,81645,Minturn,CO,Eagle
658,8869,Raritan,NJ,Somerset
7621,86335,Rimrock,AZ,Yavapai
2805,32908,Palm Bay,FL,Brevard
7370,82336,Wamsutter,WY,Sweetwater
5014,56557,Mahnomen,MN,Mahnomen
2118,26293,Valley Bend,WV,Randolph
90,1541,Princeton,MA,Worcester
3044,35746,Fackler,AL,Jackson
4816,54984,Wild Rose,WI,Waushara
804,12067,Feura Bush,NY,Albany
7091,78579,Progreso,TX,Hidalgo
2725,32140,Florahome,FL,Putnam
1711,21649,Marydel,MD,Caroline
1793,22831,Hinton,VA,Rockingham
1794,22841,Mount Crawford,VA,Rockingham
797,12052,Cropseyville,NY,Rensselaer
5842,64722,Amoret,MO,Bates
585,7932,Florham Park,NJ,Morris
5755,63746,Farrar,MO,Perry
1356,17021,East Waterford,PA,Perry
916,13117,Montezuma,NY,Cayuga
5551,62025,Edwardsville,IL,Madison
5197,58501,Bismarck,ND,Burleigh
268,3826,East Hampstead,NH,Rockingham
2902,33811,Lakeland,FL,Polk
307,4259,Monmouth,ME,Kennebec
3198,37715,Clairfield,TN,Claiborne
8015,93726,Fresno,CA,Fresno
5141,58030,Fairmount,ND,Richland
1183,15430,Dickerson Run,PA,Fayette
4565,52159,Monona,IA,Clayton
745,11436,Jamaica,NY,Queens
5989,66712,Arma,KS,Crawford
1957,24550,Evington,VA,Campbell
6754,75469,Pecan Gap,TX,Delta
1206,15558,Salisbury,PA,Somerset
6040,67345,Elk Falls,KS,Elk
5484,61438,Good Hope,IL,McDonough
7992,93603,Badger,CA,Tulare
5718,63381,Truxton,MO,Warren
5574,62236,Columbia,IL,Monroe
6291,70446,Loranger,LA,Tangipahoa
7963,93250,Mc Farland,CA,Kern
5941,66026,Fontana,KS,Miami
7081,78409,Corpus Christi,TX,Nueces
7238,80021,Broomfield,CO,Jefferson
3633,42776,Sonora,KY,Hardin
7735,89022,Manhattan,NV,Nye
8174,95699,Drytown,CA,Amador
2100,26152,Munday,WV,Wirt
2912,33884,Winter Haven,FL,Polk
6702,74859,Okemah,OK,Okfuskee
7596,85748,Tucson,AZ,Pima
4263,48867,Owosso,MI,Shiawassee
5103,57475,Tolstoy,SD,Potter
7709,88201,Roswell,NM,Chaves
668,10031,New York,NY,New York
4214,48455,Metamora,MI,Lapeer
5496,61490,Woodhull,IL,Henry
3578,41849,Seco,KY,Letcher
2827,33130,Miami,FL,Miami-Dade
5430,61052,Monroe Center,IL,Ogle
1635,20601,Waldorf,MD,Charles
5846,64738,Collins,MO,St. Clair
6829,76071,Newark,TX,Wise
5633,62656,Lincoln,IL,Logan
3496,41004,Brooksville,KY,Bracken
3273,38449,Ardmore,TN,Giles
