CaseOrder,Customer_id,Interaction,City,State,County,Zip,Lat,Lng,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Timeliness,Fixes,Replacements,Reliability,Options,Respectfulness,Courteous,Listening
8665,G272085,25e97fa8-a94c-4140-8230-f0476d535987,Clay City,IL,Clay,62824,38.67114,-88.34651,1711,Suburban,America/Chicago,Seismic interpreter,1.0,0.2777777777777778,Graduate Degree,Full Time,33186.785,Married,Female,No,0.8053094917048665,12,0.5,0.0,No,One year,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes,Yes,No,Electronic Check,1.0022836494874865,0.26316946568970434,1.1247310665197485,2,2,4,6,3,5,5,4
8666,K465973,45d8dc83-dfb2-47dc-abfc-7a31687147f9,Magnolia,MN,Rock,56158,43.63905,-96.07365,437,Rural,America/Chicago,Scientific laboratory technician,0.0,-0.8611111111111112,Highschool,Part Time,52838.06,Widowed,Female,No,0.7356793562238899,11,0.0,0.0,Yes,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,No,Yes,Bank Transfer(automatic),0.7098684970012792,-0.18545964836862638,0.5775712524760565,2,3,3,4,3,2,3,4
8667,W368790,f1d6e739-991d-44d1-9223-3e92a9b9837c,Toledo,OH,Lucas,43604,41.65204,-83.53993,8920,Suburban,America/New_York,Energy manager,3.0,0.3611111111111111,Highschool,Full Time,24407.64,Divorced,Male,No,0.4560557939154474,10,-0.5,0.0,No,Two Year,Yes,No,None,No,No,No,Yes,Yes,No,No,Yes,No,Credit Card (automatic),0.9685317359649247,-0.33642997376319295,0.9384375883757342,3,2,3,5,4,4,4,3
8668,Q610916,ccea4a22-e2e7-4d5a-82d7-541778cc97e9,Eunice,NM,Lea,88231,32.44907,-103.255,3412,Rural,America/Denver,Forensic psychologist,1.0,-0.75,Associate's/Some College,Full Time,44054.39,Never Married,Male,No,-0.10460743744460853,13,-0.5,0.0,No,Two Year,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Bank Transfer(automatic),0.9784821731240888,0.04564927498647315,0.9648987112043154,1,2,2,2,6,1,3,2
8669,O435835,b38b0583-1c2f-4a95-8f41-29dae84569b1,Union Star,KY,Breckinridge,40171,37.9717,-86.45199,173,Urban,America/Chicago,Art therapist,3.0,0.1388888888888889,Bachelor's Degree,Full Time,58054.58,Married,Female,No,-0.7845978501222549,8,0.5,0.0,No,One year,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Electronic Check,0.9936571889847253,1.1234043377160265,0.9955521325421296,3,3,4,2,4,5,2,3
8670,Q724137,411bbc8a-a3af-4a2a-be67-ccfef2d955d7,Twin Mountain,NH,Coos,3595,44.30622,-71.5268,660,Urban,America/New_York,"Education officer, environmental",10.0,-0.8888888888888888,Graduate Degree,Full Time,50637.64,Married,Female,No,0.19832797572290953,14,-0.5,0.0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Mailed Check,0.94912996537384,1.2014538334850389,1.1505613243863924,2,2,2,6,2,3,4,4
8671,I250725,b29d84d0-39ea-44c1-9e58-a54799b0cb2c,Vienna,VA,Fairfax,22181,38.90637,-77.2944,15299,Rural,America/New_York,Pension scheme manager,1.0,0.7222222222222222,No Diploma,Full Time,33186.785,Separated,Male,No,0.13216930930491558,11,0.5,0.0,No,One year,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Yes,No,No,Mailed Check,-0.18037244805536737,-0.08497064348748581,0.6305847018318359,5,4,4,4,3,3,4,4
8672,J75757,d0c31252-1fda-46a0-8b3e-31cf6e8e3bab,Milledgeville,TN,McNairy,38359,35.36983,-88.35135,336,Suburban,America/Chicago,Physiotherapist,0.0,0.3611111111111111,Highschool,Full Time,84647.54,Divorced,Male,No,0.4353803647852965,4,-0.5,1.0,No,Month-to-month,No,No,DSL,Yes,No,No,No,Yes,No,No,No,Yes,Electronic Check,-0.18037244805536737,-1.0243777043689504,-0.1920315471467005,5,6,4,3,5,6,3,6
8673,S541475,ab150d65-e842-4f00-bfbf-b8f6c34379c5,Hartselle,AL,Morgan,35640,34.44125,-86.94406,24570,Suburban,America/Chicago,"Engineer, materials",3.0,0.0,No Diploma,Full Time,69911.65,Divorced,Male,No,0.9144724191272605,16,-0.5,0.0,No,Month-to-month,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Yes,Yes,Yes,Electronic Check,1.0341077916409713,0.8159459055660829,1.0545039823055375,2,4,3,2,4,2,3,3
8674,P218738,218abff1-250c-4991-9dd1-d51a2089d7dd,Flossmoor,IL,Cook,60422,41.53698,-87.68411,9768,Urban,America/Chicago,Planning and development surveyor,1.0,-0.3888888888888889,Highschool,Student,36844.26,Separated,Male,No,0.5531125650928576,17,-0.5,0.0,No,Two Year,No,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Electronic Check,0.42086788127064373,0.3963616909078795,0.4262123350875869,3,3,3,2,5,3,5,3
8675,O881990,e71c269d-c455-4ff1-aae7-b7ae8568ef90,Drain,OR,Douglas,97435,43.70037,-123.3349,2137,Suburban,America/Los_Angeles,Gaffer,0.0,0.6388888888888888,Graduate Degree,Full Time,25875.88,Married,Male,No,6.825380462280799,8,0.5,0.0,No,Two Year,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Bank Transfer(automatic),0.6517293361254126,1.1087598908269158,0.7285670090231411,3,3,2,4,3,4,4,4
8676,S883911,f8964121-22c1-4b6a-9520-90a8efa51c7d,Deer Park,TX,Harris,77536,29.69839,-95.12128,33015,Suburban,America/Chicago,Landscape architect,0.0,0.7222222222222222,Bachelor's Degree,Student,90621.46,Separated,Female,No,0.3744931884259064,11,-0.5,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes,No,Electronic Check,0.8257435858915475,0.0401490357051336,0.7405806153863239,5,4,4,2,6,5,4,4
8677,V588439,6eca0490-e5dd-4ad5-bd07-c0d50c7cf24a,Pointblank,TX,San Jacinto,77364,30.76591,-95.22091,1551,Urban,America/Chicago,Emergency planning/management officer,1.0,-0.6666666666666666,Graduate Degree,Full Time,33186.785,Divorced,Female,No,0.22482753293663552,14,0.0,1.0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Bank Transfer(automatic),0.608007811270531,0.5632410876479499,0.5946270529544979,3,5,4,3,4,4,5,4
8678,J305888,c5b6cba2-6f59-4352-a5a3-3017ee50f6a3,Sanders,AZ,Apache,86512,35.09844,-109.2694,2889,Rural,America/Phoenix,Publishing rights manager,1.0,0.9722222222222222,Associate's/Some College,Student,10149.33,Married,Female,No,1.0631049798596466,12,-0.5,0.0,Yes,Two Year,Yes,Yes,None,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Mailed Check,0.6233529020470587,-0.22436798063482635,-0.1920315471467005,2,3,4,1,4,2,4,3
8679,Q270313,5293a3fc-4498-4c21-8307-0f3dc98dd14a,Ellenboro,NC,Rutherford,28040,35.39149,-81.74721,7738,Rural,America/New_York,Media buyer,1.0,0.7222222222222222,Associate's/Some College,Full Time,33186.785,Widowed,Male,No,0.7209205374590437,17,-0.5,1.0,No,Two Year,No,No,DSL,Yes,Yes,Yes,No,No,No,Yes,No,No,Bank Transfer(automatic),0.5002899908659032,-0.081656785202005,0.5324126625939254,4,4,5,1,5,4,2,2
8680,H750600,15b6e747-0be8-4b84-b92d-4d58569585ae,Colby,KS,Thomas,67701,39.39603,-101.0596,6380,Suburban,America/Chicago,Multimedia programmer,4.0,0.9444444444444444,No Diploma,Full Time,27208.28,Separated,Female,No,0.1971640523723577,12,0.0,0.0,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Mailed Check,0.8246627377507593,0.9356737874231821,0.8149338399864188,3,3,5,4,3,5,1,3
8681,Z401773,6ba10b7d-e92a-4dce-8857-65bdd9294877,Bendena,KS,Doniphan,66008,39.71221,-95.17244,214,Suburban,America/Chicago,Broadcast presenter,1.0,-0.25,Associate's/Some College,Part Time,33186.785,Separated,Male,No,-0.23916126253267408,13,-0.5,0.0,No,One year,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Bank Transfer(automatic),-0.18037244805536737,1.3564094003884681,1.0993204401783483,3,3,2,4,3,2,3,5
8682,I475020,73c250d4-4be2-4ab8-ac9b-eb5d065577a1,Hollywood,FL,Broward,33027,25.98245,-80.34359,60191,Rural,America/New_York,Intelligence analyst,1.0,0.2777777777777778,Graduate Degree,Full Time,33186.785,Married,Female,No,0.5948017731643668,12,0.5,0.0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Bank Transfer(automatic),0.7660419216452208,-0.13349203530367576,0.7529183965539179,2,3,3,4,3,4,3,3
8683,E459915,b625b2fb-a8a4-47b9-a091-b64087432370,Glen Head,NY,Nassau,11545,40.82704,-73.58902,12390,Suburban,America/New_York,Translator,4.0,-0.5833333333333334,Bachelor's Degree,Retired,43343.9,Married,Male,No,0.07754837144907768,11,0.5,1.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Electronic Check,0.6581135688193431,0.03630891503552946,0.6374341941095879,4,4,4,3,3,4,5,5
8684,A560329,e91934ec-12e9-45bb-a7d4-d3c7764c4e5a,Newberry,MI,Luce,49868,46.49368,-85.50573,5282,Rural,America/Detroit,"Psychologist, clinical",4.0,-0.6111111111111112,Graduate Degree,Retired,38645.12,Married,Male,No,-0.0010525453596986719,13,0.0,1.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,No,Yes,No,No,Yes,Bank Transfer(automatic),0.9330898108204172,-0.6859606914220668,-0.1920315471467005,3,3,4,3,4,3,5,3
8685,K400482,523f6e2e-296c-4c3d-b8da-3003b7049433,Felt,ID,Teton,83424,43.91288,-111.1659,397,Urban,America/Boise,"Engineer, automotive",1.0,0.75,Highschool,Unemployed,33186.785,Never Married,Female,No,0.2674235185021794,10,0.0,0.0,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Credit Card (automatic),1.0336706204930208,1.0402708283694808,1.1281278135957071,3,3,3,5,2,4,2,3
8686,E705949,c3c4c545-2954-4875-8556-7b4ea62e810d,Waves,NC,Dare,27982,35.56512,-75.46629,54,Urban,America/New_York,Petroleum engineer,1.0,-0.1388888888888889,Highschool,Full Time,75040.63,Divorced,Male,No,0.2712491270342255,10,1.0,0.0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Credit Card (automatic),0.9659606710864733,0.5480974888611713,0.9669992316206532,4,3,3,3,4,3,4,4
8687,M646019,f5f7bea8-56d8-4c08-86f4-9e9e0ae304ad,Whitesville,NY,Allegany,14897,42.02921,-77.79237,811,Suburban,America/New_York,"Administrator, Civil Service",1.0,0.6111111111111112,Associate's/Some College,Full Time,44282.56,Married,Male,No,-0.4165224290350171,9,-0.5,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Bank Transfer(automatic),0.7999416680428132,0.7914284574039157,0.7777463588518212,3,4,4,3,4,2,4,3
8688,O302793,aac2948f-9f15-4684-8ffe-22040e559ab8,Madison,WI,Dane,53726,43.06975,-89.42264,5334,Urban,America/Chicago,Art gallery manager,4.0,-0.2777777777777778,Graduate Degree,Full Time,18033.08,Married,Male,No,-0.7731014002370661,7,0.0,0.0,Yes,Month-to-month,No,No,None,No,No,No,Yes,No,Yes,Yes,No,No,Electronic Check,0.6195738642597967,-0.478991264153264,0.5923018311977847,4,4,4,4,4,2,3,2
8689,E698741,630b08c6-e06b-4ac0-94a7-a220ba17487d,Vassar,KS,Osage,66543,38.64159,-95.60051,1169,Urban,America/Chicago,Manufacturing systems engineer,3.0,0.6944444444444444,Bachelor's Degree,Unemployed,55474.57,Separated,Female,No,0.11290141538938506,14,0.5,0.0,No,Two Year,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Electronic Check,0.9369558993538065,0.40145846236139116,0.8788385703985637,3,3,4,3,3,3,3,2
8690,A987044,6f944900-d0b5-440c-ac30-edefafbd6d55,Crofton,MD,Anne Arundel,21114,39.00962,-76.68423,26759,Suburban,America/New_York,Haematologist,1.0,-0.3333333333333333,Associate's/Some College,Student,28147.43,Widowed,Female,Yes,1.1391840627422274,13,-0.5,0.0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Electronic Check,0.755054545201795,1.033225291360215,0.9147175383649186,4,4,3,3,3,4,3,2
8691,D956699,fa3cb7b8-bcb1-4daa-9c84-a1cc9861d61b,Scranton,SC,Florence,29591,33.9384,-79.76241,5350,Urban,America/New_York,Nutritional therapist,1.0,-0.6666666666666666,Highschool,Full Time,37631.87,Married,Female,No,-0.3351993752118104,15,0.0,0.0,No,Month-to-month,Yes,No,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Credit Card (automatic),0.9422057879638442,-0.2831785994278804,0.9946063076572476,2,3,2,4,3,2,5,4
8692,S451747,72902ddc-0735-4aaa-ac5a-c5b1a1f5b2f5,Summersville,WV,Nicholas,26651,38.32431,-80.87245,9205,Rural,America/New_York,Futures trader,0.0,-0.8333333333333334,Associate's/Some College,Full Time,30834.89,Widowed,Female,No,0.9990485936019513,17,0.0,0.0,No,Month-to-month,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Credit Card (automatic),1.0202672982319734,-0.14598996955936122,-0.1920315471467005,3,2,3,2,6,2,3,3
8693,R45785,78c2914e-4478-42e1-908a-927b180951a3,Closter,NJ,Bergen,7624,40.97331,-73.96053,8577,Rural,America/New_York,Careers adviser,3.0,0.08333333333333333,No Diploma,Full Time,14549.37,Divorced,Male,No,0.7884912504224744,14,-0.5,0.0,No,Month-to-month,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,No,Credit Card (automatic),0.6629508292230697,0.2010928306460901,0.6376388117339465,3,2,3,4,4,2,2,4
8694,R374499,1651480e-c343-41fd-aa6a-adabb84cbf9e,West Henrietta,NY,Monroe,14586,43.04181,-77.68688,11897,Rural,America/New_York,"Nurse, mental health",3.0,0.19444444444444445,Associate's/Some College,Full Time,33186.785,Separated,Male,No,1.2063442446013934,11,-0.5,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No,No,Mailed Check,0.9735383043176163,0.2008424573300069,0.9733586812275973,4,4,4,2,4,3,4,4
8695,Y747047,db7205d1-c6d5-4cac-97b1-f1ae348f082f,Pompano Beach,FL,Broward,33069,26.23566,-80.15791,27612,Suburban,America/New_York,Adult nurse,10.0,-0.3055555555555556,Associate's/Some College,Unemployed,9043.82,Married,Male,No,6.739171186050682,15,-0.5,0.0,No,One year,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Mailed Check,0.7369046563760477,0.05857300335294958,0.868567521748597,2,3,2,3,4,2,3,4
8696,D666505,15598f4f-1aad-4a46-8e89-a51944ffeb82,Rosewood,OH,Champaign,43070,40.21577,-83.95792,159,Urban,America/New_York,Chartered management accountant,1.0,0.1111111111111111,Highschool,Full Time,36569.31,Married,Female,No,-0.23825967306907803,13,0.0,0.0,No,One year,No,No,None,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Mailed Check,0.6397602420164136,-0.5178533491190412,0.5563808055673006,4,5,5,3,4,4,4,4
8697,K492175,0e0989cc-222b-4c84-b897-70a9e179e2fc,Kingfisher,OK,Kingfisher,73750,35.85545,-97.95233,7485,Suburban,America/Chicago,"Research officer, political party",0.0,0.3888888888888889,Graduate Degree,Full Time,23962.0,Never Married,Male,No,0.11227208474054036,14,0.0,1.0,No,Month-to-month,No,No,DSL,Yes,No,No,No,No,No,No,Yes,No,Credit Card (automatic),-0.18037244805536737,-0.6758357220984297,0.8542596461792681,4,4,4,4,3,5,4,5
8698,G869245,701e7485-cc23-4600-ae26-4a2ddf90fb8b,West Townshend,VT,Windham,5359,43.15259,-72.71587,488,Urban,America/New_York,"Embryologist, clinical",4.0,0.5555555555555556,Bachelor's Degree,Part Time,7729.12,Married,Female,No,-1.0039103330165222,16,0.5,1.0,No,Two Year,No,No,Fiber Optic,Yes,No,No,No,No,Yes,No,No,Yes,Mailed Check,0.7385106851195714,-0.7027596246170893,0.6095598865104651,5,5,4,4,3,4,4,3
8699,N954346,1ade92e3-a968-498e-98e1-717e2847a4dd,Port Clyde,ME,Knox,4855,43.93459,-69.25745,195,Suburban,America/New_York,"Engineer, agricultural",1.0,0.4166666666666667,Associate's/Some College,Full Time,55132.91,Married,Male,No,0.01868227129529695,13,-0.5,0.0,Yes,One year,Yes,No,DSL,No,No,No,No,Yes,Yes,No,No,Yes,Mailed Check,1.0127178510353696,-0.8246770769390418,0.9917960050889774,2,3,2,1,5,4,2,2
8700,I493615,eb8c913f-badc-41c0-9cdb-70503339c052,Lizemores,WV,Clay,25125,38.31361,-81.19409,898,Urban,America/New_York,"Surveyor, land/geomatics",3.0,0.08333333333333333,Bachelor's Degree,Unemployed,33186.785,Never Married,Male,No,0.32974529806108666,12,-0.5,1.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Bank Transfer(automatic),0.37774535758514716,-0.5670748293795653,0.2918191958740014,3,3,3,3,5,3,3,4
8701,W345311,cd7f3a3b-fc12-46e1-95fe-d0cec93218ef,Fredericksburg,VA,Stafford,22406,38.40022,-77.55114,25928,Urban,America/New_York,Educational psychologist,3.0,-0.3611111111111111,Bachelor's Degree,Full Time,10655.22,Divorced,Male,No,-0.4601609831521598,18,0.0,0.0,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No,Yes,Electronic Check,1.0439849834586807,-0.00818577217486725,1.0150744496264372,3,3,4,5,1,4,4,5
8702,F86943,ea97fed3-a644-448e-9a44-7240e3cd1f3c,Jordanville,NY,Herkimer,13361,42.90373,-74.86827,813,Suburban,America/New_York,Multimedia specialist,1.0,-0.6666666666666666,Graduate Degree,Unemployed,33186.785,Married,Female,No,1.0010245564993998,14,0.0,1.0,No,Month-to-month,Yes,No,None,No,Yes,No,No,Yes,No,No,No,Yes,Electronic Check,1.0352764574948128,-0.7010963165363593,-0.1920315471467005,3,4,4,4,5,2,2,4
8703,F823751,fd7c7829-ed34-4c1e-8ace-d97a90686c0a,Derby,NY,Erie,14047,42.68584,-78.99348,6298,Suburban,America/New_York,"Engineer, civil (consulting)",1.0,-0.16666666666666666,Graduate Degree,Unemployed,37064.13,Never Married,Female,No,0.4551242041019244,18,1.0,0.0,No,Month-to-month,Yes,Yes,DSL,No,No,No,No,No,Yes,No,Yes,No,Bank Transfer(automatic),0.5893638040025607,-0.4886952235696029,0.5854417063644943,3,2,2,5,2,4,3,4
8704,I369913,596eed6a-bd58-44c9-8286-3fb5bb4940c7,Lubbock,TX,Lubbock,79415,33.69754,-101.9048,17243,Rural,America/Chicago,Comptroller,3.0,-0.027777777777777776,Highschool,Full Time,16959.6,Never Married,Female,No,0.12350304280720215,12,0.5,1.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Credit Card (automatic),1.004641881043909,-0.924228377935744,0.8862459174235571,3,4,3,3,4,4,3,4
8705,E702248,43980a14-2fbe-4a8c-a4b4-401be6ed342e,Center,TX,Shelby,75935,31.73268,-94.20157,14025,Suburban,America/Chicago,Technical brewer,3.0,-0.3333333333333333,Associate's/Some College,Full Time,53102.99,Married,Female,No,0.7814738753380428,9,0.0,1.0,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Bank Transfer(automatic),-0.18037244805536737,1.1874440909258712,0.929441973832336,2,3,3,5,4,3,3,4
8706,H314025,09422761-c41e-4b7c-9bc2-c17d3c47ffe0,Guthrie,TX,King,79236,33.64183,-100.2281,210,Suburban,America/Chicago,Set designer,1.0,-1.0,No Diploma,Full Time,22871.51,Divorced,Male,No,1.0855488506697055,11,-0.5,0.0,No,One year,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,No,Mailed Check,0.6706266342207701,0.3478084044017425,0.6485726230124654,4,4,3,3,3,2,2,3
8707,C190080,d3ed6262-ebdf-4d90-87e3-c134efb8d532,Eyota,MN,Olmsted,55934,44.00402,-92.26424,3080,Urban,America/Chicago,Theatre manager,0.0,-0.25,No Diploma,Full Time,33186.785,Divorced,Male,No,-0.15451110223259903,13,-0.5,1.0,Yes,Two Year,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Mailed Check,0.7302955106310005,0.7584158585743965,0.727881091051417,2,3,3,3,4,3,2,2
8708,N123959,616cafbb-15a4-495c-b1a5-e2c910666534,Misenheimer,NC,Stanly,28109,35.4922,-80.28661,340,Rural,America/New_York,Special effects artist,1.0,-0.8333333333333334,Associate's/Some College,Student,22328.75,Never Married,Male,No,-0.8463056375570921,11,-0.5,1.0,No,One year,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Electronic Check,0.7718072120296845,0.10392087351942512,-0.1920315471467005,3,3,2,5,3,4,2,5
8709,M899189,bf370120-c83b-46b3-ab18-8b10a0bbee6a,Dunbar,PA,Fayette,15431,39.95031,-79.59689,4112,Suburban,America/New_York,Accommodation manager,4.0,0.3888888888888889,Graduate Degree,Student,46018.62,Widowed,Male,No,1.1582872930829702,15,0.5,0.0,No,Month-to-month,No,Yes,DSL,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Electronic Check,1.0180733893394953,0.0863851729866298,1.0683548942657328,4,3,3,4,3,2,4,4
8710,J313434,768cbfd6-55e8-4d15-b9c3-75947b96ac35,Horntown,VA,Accomack,23395,37.97583,-75.46744,532,Suburban,America/New_York,Ergonomist,3.0,0.6944444444444444,Bachelor's Degree,Unemployed,33186.785,Widowed,Male,No,-0.8099163409283283,12,-0.5,0.0,Yes,Month-to-month,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Mailed Check,0.8851233157705897,0.8382434833079474,0.9024763953132169,4,5,3,3,4,4,4,5
8711,I958169,03859702-2df7-43d5-b337-bd765a4d20e1,Masonville,NY,Delaware,13804,42.21026,-75.3739,353,Rural,America/New_York,Armed forces logistics/support/administrative officer,1.0,-0.9444444444444444,Highschool,Full Time,4824.09,Never Married,Male,No,-1.658557442568607,3,0.0,2.0,No,Month-to-month,No,No,None,Yes,No,No,No,No,Yes,Yes,No,No,Credit Card (automatic),0.5905359212075703,-0.8395176761713254,0.5375451152917532,4,4,3,4,4,2,3,3
8712,C116690,b749f7e6-1b55-4bf8-8b94-887dcfdc2068,Daykin,NE,Jefferson,68338,40.31047,-97.27153,338,Rural,America/Chicago,Politician's assistant,3.0,-0.9166666666666666,Highschool,Full Time,8716.7,Widowed,Male,No,-0.3760472200861182,12,1.0,0.0,No,One year,No,Yes,None,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Electronic Check,0.6383258221226337,0.7857177131689265,0.6783503943319501,3,2,2,4,4,3,4,3
8713,F882447,a112cd40-a6af-4ec2-9e5f-74ffa8453887,Seneca,NE,Thomas,69161,42.13836,-100.7693,95,Rural,America/Denver,Automotive engineer,1.0,0.4722222222222222,Highschool,Student,57316.09,Married,Female,No,1.6507531876292396,11,-0.5,0.0,No,One year,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Mailed Check,0.9318271915181128,0.8448807682858934,1.0311555991805372,1,2,1,3,5,3,2,3
8714,E781539,21caff91-d31a-4ec3-8bd4-ad24dbce843f,Masury,OH,Trumbull,44438,41.24236,-80.53387,4300,Rural,America/New_York,Training and development officer,1.0,0.75,Associate's/Some College,Retired,33186.785,Married,Male,No,-0.21120815453000272,14,0.0,1.0,No,Two Year,Yes,Yes,None,Yes,Yes,Yes,No,No,No,No,Yes,No,Bank Transfer(automatic),0.7872600616593474,-0.33394218794733616,0.7224577788898644,3,2,3,3,1,3,3,4
8715,N296260,06ae35ea-4ef5-42b4-8829-524c99b9bb9a,Portland,OR,Multnomah,97211,45.58133,-122.6342,34962,Rural,America/Los_Angeles,Television camera operator,0.0,0.2222222222222222,Highschool,Student,47589.97,Separated,Male,No,0.061406829789099386,12,0.5,0.0,No,Month-to-month,No,No,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Credit Card (automatic),1.0449319958708416,0.8319219557604757,1.157322684592683,3,3,3,2,3,4,4,5
8716,J412316,4e6c06a2-26c9-4d3b-b5c1-2b4a55dea4c8,Atkins,VA,Smyth,24311,36.88173,-81.40915,1624,Suburban,America/New_York,Software engineer,2.0,0.4444444444444444,Bachelor's Degree,Full Time,33186.785,Married,Male,No,0.5416334838313109,16,-0.5,1.0,No,Two Year,No,Yes,DSL,Yes,Yes,Yes,No,No,No,Yes,No,No,Credit Card (automatic),0.9960246241442627,-0.30404091612213524,1.0647733770024206,3,3,3,5,2,3,3,3
8717,T169300,bbe27294-09d8-456e-922d-e0122a0df2ac,Arlington,TX,Tarrant,76006,32.78493,-97.10019,24774,Rural,America/Chicago,"Runner, broadcasting/film/video",0.0,0.16666666666666666,Highschool,Part Time,20746.61,Divorced,Female,No,-0.6505348578269803,17,0.5,0.0,No,Month-to-month,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Mailed Check,0.5126609756442462,0.7428113815178851,0.4593036832708199,3,3,3,4,4,2,3,2
8718,C708997,21446553-8419-4bd1-94f2-5550a9a32b94,Burleson,TX,Johnson,76028,32.52605,-97.30317,69413,Rural,America/Chicago,Community education officer,1.0,-0.8055555555555556,Associate's/Some College,Full Time,38884.17,Separated,Female,No,0.3632013273932273,15,-0.5,1.0,No,Two Year,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Mailed Check,0.6389087169865678,0.831728992886297,0.6484913430323507,5,5,5,4,3,5,4,3
8719,L277341,0f4d4433-87fc-43d2-807a-c0d3148f9a5e,Cincinnati,OH,Hamilton,45227,39.15386,-84.38523,18391,Rural,America/New_York,"Scientist, forensic",1.0,0.6666666666666666,Highschool,Part Time,33186.785,Never Married,Male,No,0.4168117271462603,12,0.0,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Credit Card (automatic),0.9355082492805491,0.050677472856599064,0.8746810049040892,4,5,4,4,3,4,3,4
8720,B84035,359b5eab-23c7-4e9e-919f-c60c89c73067,Berthold,ND,Ward,58718,48.31241,-101.8106,841,Rural,America/Chicago,Early years teacher,1.0,-0.5277777777777778,Associate's/Some College,Part Time,23178.69,Divorced,Male,No,1.1353313862252845,12,-0.5,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,Yes,Yes,No,Mailed Check,0.5663977463635581,0.6669514562137259,0.572804795967757,3,3,3,2,2,3,3,3
