CaseOrder,Customer_id,Interaction,City,State,County,Zip,Lat,Lng,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Timeliness,Fixes,Replacements,Reliability,Options,Respectfulness,Courteous,Listening
9798,V930652,a6164276-56bb-46d8-8db4-2cdee97b8047,Absaraka,ND,Cass,58002,46.97633,-97.40689,37,Suburban,America/Chicago,Training and development officer,0.0,-0.05555555555555555,Associate's/Some College,Full Time,38224.65,Widowed,Female,No,1.1259478181278122,14,-0.5,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,No,No,Electronic Check,0.6497067583134919,0.1919135388793776,0.189920081502831,3,3,4,3,4,4,4,2
9799,L200304,979a3bb7-e383-4b06-a8a6-7737a6bedd85,Bowmansville,NY,Erie,14026,42.94239,-78.68798,588,Urban,America/New_York,Art gallery manager,4.0,0.25,No Diploma,Retired,9802.53,Widowed,Male,No,1.1355456744390489,17,-0.5,0.0,No,Two Year,No,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Mailed Check,0.5254154588923944,0.1058600706681955,0.6089357788835245,5,4,5,3,3,4,3,5
9800,D32957,774a53fc-547a-4402-ad49-72abe33914b1,Athens,AL,Limestone,35614,34.86542,-87.08385,7638,Rural,America/Chicago,Chartered loss adjuster,4.0,0.5,High School,Student,33186.785,Separated,Male,No,0.09925012833988961,12,1.5,0.0,Yes,Month-to-month,Yes,No,DSL,Yes,No,No,No,Yes,Yes,No,Yes,No,Credit Card (automatic),0.32649236982537316,-0.2520190820842749,0.45855086493104247,3,3,2,5,3,3,4,2
9801,G72246,ba63e3a8-a865-41d7-a395-6ec1556f5b90,Pendleton,OR,Umatilla,97801,45.6682,-118.8157,20940,Suburban,America/Los_Angeles,Retail buyer,1.0,0.4722222222222222,Bachelor's Degree,Full Time,33186.785,Divorced,Female,No,-1.2829469711857908,5,-0.5,1.0,No,One year,Yes,No,,Yes,Yes,No,Yes,No,No,No,No,Yes,Mailed Check,0.6291294340426831,-0.588618097704186,0.6102409422013312,4,3,3,4,4,1,4,3
9802,P883191,f67d4399-60d7-4912-a44c-e86e0787153a,Ingleside,TX,San Patricio,78362,27.86644,-97.202,10184,Suburban,America/Chicago,Make,0.0,-0.05555555555555555,Associate's/Some College,Full Time,33035.79,Married,Male,Yes,-0.27012996961936214,10,0.5,0.0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Credit Card (automatic),0.2599934586689888,0.9966739766810893,0.48682466216251297,5,4,5,5,5,4,4,4
9803,H850011,4070ee47-8665-47bf-ada0-fb671f47f5fd,San Lorenzo,PR,San Lorenzo,754,18.1457,-65.97607,37727,Suburban,America/Puerto_Rico,"Producer, radio",0.0,-0.8055555555555556,Bachelor's Degree,Full Time,33186.785,Never Married,Male,No,-0.3152915490200173,14,0.0,0.0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,No,No,No,No,No,Electronic Check,0.2430598490201108,-0.7033720026640693,0.34092832622249203,4,3,3,4,4,4,3,4
9804,H620090,4250f1e4-d13d-4b27-a906-5113774c2ed8,Bremen,ME,Lincoln,4551,44.00648,-69.42701,797,Suburban,America/New_York,Diplomatic Services operational officer,1.0,-0.5833333333333334,High School,Full Time,18125.43,Never Married,Male,No,-0.4954005671224424,17,0.0,0.0,No,Month-to-month,Yes,No,DSL,No,No,No,Yes,Yes,No,Yes,No,No,Credit Card (automatic),0.49507293466256574,-0.2768044456419963,0.6573486430032072,3,3,2,4,3,2,3,4
9805,N865646,521bce2d-bc2c-437a-8745-25d0f87da2d7,Hollandale,MN,Freeborn,56045,43.75944,-93.21297,984,Suburban,America/Chicago,Secondary school teacher,7.0,0.8333333333333334,Graduate Degree,Full Time,11084.4,Widowed,Male,No,-0.9889137671176682,11,-0.5,0.0,No,Month-to-month,No,No,Fiber Optic,No,Yes,No,No,Yes,No,Yes,No,No,Electronic Check,0.5456778850328623,0.2016733140031231,0.6124362503025959,5,5,5,3,2,4,4,3
9806,G824974,a0de52e5-421f-4cd1-b98e-9d1e39945f06,Hyampom,CA,Trinity,96046,40.59969,-123.429,165,Suburban,America/Los_Angeles,Bonds trader,0.0,-0.2222222222222222,No Diploma,Full Time,13219.0,Separated,Male,No,0.6186870141701677,13,1.5,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Yes,Credit Card (automatic),0.5408055453597319,0.6041141328148781,0.5776974324531261,3,4,2,2,3,3,4,3
9807,Q369666,edfd726e-1201-4bb5-bef1-9b15c07a9f8d,Schulenburg,TX,Fayette,78956,29.68793,-96.93415,5383,Urban,America/Chicago,Illustrator,0.0,-0.4444444444444444,Associate's/Some College,Retired,23150.47,Divorced,Male,No,-0.6834998287997894,15,-0.5,1.0,No,Month-to-month,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,No,Credit Card (automatic),0.5339805761070524,0.18353001962683993,0.5833236980895993,3,3,5,3,4,3,3,4
9808,M220404,b1c2b6e6-3c7a-42eb-8146-d9d57077d5b8,Lakeville,PA,Wayne,18438,41.43596,-75.25098,1122,Urban,America/New_York,Corporate investment banker,2.0,-0.4444444444444444,High School,Student,73397.27,Widowed,Male,No,0.3429319180365245,9,0.0,0.0,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Credit Card (automatic),0.6269602187230122,-0.4189495103282607,0.6372545421916851,4,5,4,3,5,4,4,2
9809,Y475968,bcb4ced4-69a5-4262-866e-727cf9ec0607,Seymour,IN,Jackson,47274,38.96582,-85.93098,30970,Rural,America/Indiana/Indianapolis,Graphic designer,0.0,0.8611111111111112,Graduate Degree,Full Time,33186.785,Divorced,Female,No,-0.1066341528137378,9,1.0,0.0,No,Month-to-month,No,No,Fiber Optic,No,No,No,No,Yes,No,No,No,No,Mailed Check,0.5104143313123561,-0.7121510160719483,0.45448694104079274,6,5,5,2,5,3,4,5
9810,A581416,46c53f87-20c3-4d01-b99d-3b8a6358f77e,Elton,WI,Langlade,54430,45.15072,-88.88288,166,Urban,America/Chicago,"Engineer, electronics",0.0,0.1388888888888889,High School,Full Time,26765.68,Separated,Female,No,-0.07321759762623807,14,0.5,1.0,No,One year,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Mailed Check,0.45819869939148894,0.2504052107729626,0.41327874361690986,4,3,4,3,5,3,4,3
9811,T601214,7169bbcc-2e3c-438b-b8ad-1b96c98253c5,Washington,DC,District of Columbia,20005,38.90468,-77.0315,13222,Suburban,America/New_York,"Engineer, energy",0.0,0.1388888888888889,No Diploma,Unemployed,32708.23,Never Married,Male,No,0.3076081977465218,14,0.0,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Electronic Check,-0.5394666795286323,0.21571016704874546,0.3457901685552329,4,5,4,3,3,4,4,4
9812,Q705427,9be28c9f-e462-4ba2-abd2-66f7d6128ab4,Fort Lee,VA,Prince George,23801,37.23536,-77.3353,5409,Suburban,America/New_York,"Scientist, clinical (histocompatibility and immunogenetics)",1.0,0.3055555555555556,Associate's/Some College,Full Time,31867.08,Divorced,Female,No,0.36612918109287135,10,-0.5,2.0,No,Two Year,Yes,No,DSL,Yes,No,Yes,No,No,No,No,Yes,No,Electronic Check,0.46213343361254966,-0.43356365726192175,0.5352916691092307,2,1,1,3,5,3,3,2
9813,G161967,1b7b1a55-418a-476b-932d-ffd2d870b488,Ashford,AL,Houston,36312,31.17088,-85.23739,6030,Urban,America/Chicago,Building control surveyor,1.0,0.3611111111111111,High School,Full Time,33186.785,Married,Male,No,6.817900675787717,14,0.5,0.0,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,No,No,Mailed Check,0.4195800254848564,-0.18195123247446948,0.5431783977744173,5,5,5,3,3,4,3,4
9814,B847382,081ab5f5-3a98-4919-9a49-94cafae0c3b2,Wrangell,AK,Wrangell,99929,56.3695,-131.9365,2484,Urban,America/Sitka,"Accountant, chartered",1.0,0.75,Graduate Degree,Full Time,4937.73,Separated,Male,No,-0.27081591746994893,15,-0.5,1.0,No,Month-to-month,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Electronic Check,0.0656966484730128,-0.6380086198214289,0.1998855735399015,3,3,3,3,2,3,4,5
9815,B346362,d4afad8d-5977-4370-be52-c456626056da,Englewood,FL,Sarasota,34223,26.98035,-82.35198,17370,Rural,America/New_York,Armed forces training and education officer,0.0,0.9444444444444444,Bachelor's Degree,Full Time,10096.82,Divorced,Female,No,0.027323725473522003,17,0.0,0.0,No,Month-to-month,Yes,No,,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Mailed Check,0.36878479306897477,-0.13533395364810807,0.43611072789384037,5,4,4,6,3,5,4,4
9816,Z629991,fac4062b-175b-4b36-9ae7-1074193b4a78,Pasadena,TX,Harris,77504,29.64802,-95.18998,23875,Suburban,America/Chicago,Radio broadcast assistant,0.0,0.5833333333333334,High School,Full Time,37471.73,Separated,Male,No,-1.0755947029846067,12,-0.5,0.0,No,Two Year,No,Yes,DSL,Yes,No,Yes,No,Yes,No,Yes,No,No,Credit Card (automatic),0.4361431447979187,-0.5950480671974773,0.7372086246236355,4,4,4,4,3,3,2,3
9817,H16644,aba9aa4c-4c6e-401e-99ad-f1511b5b7863,Bloomsburg,PA,Columbia,17815,41.01702,-76.42381,30375,Urban,America/New_York,Brewing technologist,4.0,-0.027777777777777776,No Diploma,Part Time,33186.785,Divorced,Female,No,-0.250200489039652,13,1.0,0.0,Yes,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,Yes,Yes,No,Yes,Electronic Check,0.4143773039463032,-0.6401104798889282,0.5087130470852264,2,3,4,4,3,1,4,4
9818,X83894,53576671-e3f0-41f6-bab6-1db751844453,Redlands,CA,San Bernardino,92374,34.06654,-117.172,43633,Rural,America/Los_Angeles,"Psychologist, sport and exercise",3.0,-0.08333333333333333,Graduate Degree,Full Time,91572.91,Never Married,Female,No,-0.11114074673247307,14,0.5,0.0,No,Two Year,Yes,No,DSL,Yes,No,No,No,Yes,No,Yes,No,Yes,Electronic Check,0.38548372152829774,-0.6242189506228949,0.5151473255895701,1,3,2,4,4,3,3,4
9819,K350921,7f876e65-2abc-4f4e-bad4-d70431d5e222,Gloversville,NY,Fulton,12078,43.1238,-74.36368,23381,Urban,America/New_York,"Sound technician, broadcasting/film/video",1.0,-0.5277777777777778,High School,Full Time,19593.73,Divorced,Male,No,0.6394977832248014,6,0.0,0.0,No,One year,Yes,No,,No,No,No,No,No,No,No,No,No,Bank Transfer(automatic),0.45488219526755475,-1.458529180766593,0.46373251701330387,6,6,5,4,2,4,2,3
9820,Q920054,58a18917-38cf-404c-8535-906809294ca5,North Grafton,MA,Worcester,1536,42.23236,-71.69101,7786,Suburban,America/New_York,Chief of Staff,2.0,-0.19444444444444445,Associate's/Some College,Full Time,45261.26,Divorced,Male,No,1.0172315124562115,9,0.5,2.0,No,Month-to-month,Yes,No,DSL,Yes,No,Yes,No,No,No,No,Yes,Yes,Bank Transfer(automatic),0.6388539658782351,-0.649686860545479,0.765686833969039,4,4,4,6,3,4,5,3
9821,P81280,c4b436b0-cfd0-441c-b50e-4567fc4def31,Pennsboro,WV,Ritchie,26415,39.29707,-80.9377,3707,Rural,America/New_York,Clinical molecular geneticist,0.0,-0.4722222222222222,No Diploma,Full Time,33186.785,Never Married,Male,No,-0.7974467969861084,16,-0.5,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,Yes,Mailed Check,0.4859442468011304,-0.13575496355540684,0.5029032464418549,3,2,3,4,4,3,3,4
9822,R68561,93fa1c61-eb0a-40f0-ba1e-db4d1262cdbf,Fort Worth,TX,Tarrant,76106,32.81451,-97.35244,40014,Rural,America/Chicago,Applications developer,0.0,1.0,Associate's/Some College,Full Time,28966.67,Widowed,Female,Yes,0.9678346956854086,17,0.5,0.0,No,Month-to-month,No,No,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Yes,Electronic Check,0.29414666068819795,0.6356563864378463,0.38977066225831725,2,2,2,4,5,2,4,4
9823,D553284,f30d3eec-b04a-408f-99ff-975725e3d4b1,Worden,IL,Madison,62097,38.93873,-89.85434,3064,Suburban,America/Chicago,Food technologist,1.0,-0.5555555555555556,Associate's/Some College,Student,32011.22,Separated,Male,No,-1.8189438246092395,14,0.0,1.0,No,One year,Yes,No,,No,Yes,Yes,Yes,No,No,Yes,No,No,Electronic Check,0.3168044019907376,0.072976645332961,0.44675415236264227,2,4,3,4,4,2,3,3
9824,N729901,8b733b3f-e8ac-4f9a-b31e-6c7d21d96d09,Candor,NC,Montgomery,27229,35.25024,-79.79755,3220,Rural,America/New_York,Cytogeneticist,0.0,-0.1388888888888889,Graduate Degree,Student,38385.14,Separated,Female,No,-0.5981641717822095,6,-0.5,1.0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Credit Card (automatic),0.5913955716480215,0.056829958547352684,0.7214897689578145,4,3,5,4,2,4,4,4
9825,F413995,f4f36c03-9a39-42f3-98e7-cfa741c7559e,Portlandville,NY,Otsego,13834,42.53386,-74.96276,253,Urban,America/New_York,Product manager,7.0,0.5,Graduate Degree,Full Time,32765.97,Separated,Male,No,0.09648468254962514,15,0.0,0.0,No,One year,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Mailed Check,0.2813320976731632,1.1085589542802508,0.3955412322939643,4,5,4,3,2,5,4,3
9826,I728035,7eb75136-8d8b-4fda-8a39-93bdd263d8d5,Jay,NY,Essex,12941,44.35505,-73.7166,1345,Urban,America/New_York,"Designer, exhibition/display",1.0,0.25,Associate's/Some College,Unemployed,30331.59,Married,Female,No,0.37603606356501007,10,-0.5,0.0,No,Month-to-month,No,No,DSL,Yes,No,Yes,No,No,No,No,Yes,No,Electronic Check,0.2590075365014226,-0.6384710928256585,0.3580337888654311,5,5,5,4,2,5,5,5
9827,F582818,c2445308-5c70-4785-b0a3-066e949a3728,Hampshire,TN,Maury,38461,35.59299,-87.34196,1245,Suburban,America/Chicago,Paramedic,0.0,0.3888888888888889,No Diploma,Student,38941.53,Never Married,Female,No,-0.6121445604147387,13,-0.5,0.0,No,One year,No,No,Fiber Optic,No,No,Yes,Yes,No,No,No,No,No,Bank Transfer(automatic),0.3361540339654719,-0.5045197739867479,0.3109602714585898,3,2,3,4,3,5,5,6
9828,H794689,cedb1fa5-7c78-4ff5-b8be-23b91b4cf524,Anchorage,AK,North Slope,99519,68.93806,-146.3236,469,Urban,America/Anchorage,Dentist,0.0,-0.5555555555555556,Graduate Degree,Full Time,33186.785,Widowed,Female,No,0.8673583357494005,14,0.0,1.0,No,Month-to-month,Yes,No,DSL,No,No,No,No,No,No,No,Yes,Yes,Bank Transfer(automatic),0.45124015960484987,-0.6754832857745166,0.5451835177247834,4,4,5,2,3,3,4,5
9829,W814496,e576dc49-9d95-4f8e-9d77-734e901e7424,Donegal,PA,Westmoreland,15628,40.10054,-79.37343,728,Rural,America/New_York,Community pharmacist,1.0,0.6666666666666666,High School,Full Time,65565.99,Separated,Prefer not to answer,No,-0.6747228091305408,11,1.5,0.0,No,Month-to-month,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,No,No,No,Credit Card (automatic),0.1964801101180406,-0.15972382305048813,0.2825295517962211,3,3,3,4,4,2,2,3
9830,E765230,9d2e0247-b81b-4d44-8f5b-3272de32b99a,Coolville,OH,Athens,45723,39.22297,-81.82739,3481,Urban,America/New_York,Radio producer,1.0,-0.4166666666666667,Bachelor's Degree,Part Time,29203.34,Widowed,Male,No,0.252592518444276,14,1.0,0.0,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Electronic Check,0.40404834678948076,0.5610004856791819,0.48275706757212516,3,3,4,4,5,2,2,4
9831,I858836,25a7d894-8bef-45be-842d-74a4ed695a15,Penrose,CO,Fremont,81240,38.50393,-105.0322,3607,Urban,America/Denver,Statistician,1.0,-0.4444444444444444,No Diploma,Unemployed,27714.04,Married,Female,No,-0.9685155592661658,10,-0.5,0.0,Yes,Two Year,No,No,DSL,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Mailed Check,0.5498542028314063,-0.5978197157538612,-0.46319672257940886,2,2,2,3,5,3,4,3
9832,F530804,09b578a2-b5b0-4ddf-84ef-0394b245c929,Stanley,NM,Santa Fe,87056,35.18883,-105.8864,1077,Suburban,America/Denver,"Therapist, speech and language",0.0,0.19444444444444445,High School,Full Time,20721.26,Married,Female,No,0.3328693946512305,10,-0.5,0.0,No,Month-to-month,Yes,No,DSL,No,No,Yes,No,No,No,Yes,No,Yes,Electronic Check,0.5473333388294531,-0.7956497196183854,-0.6428793839635746,3,2,3,4,4,2,2,4
9833,U870891,98797f0b-a95d-464e-b23f-a3322608eff0,Bloomingdale,IN,Parke,47832,39.8779,-87.25424,976,Urban,America/Indiana/Indianapolis,Retail banker,2.0,0.0,Associate's/Some College,Retired,20602.34,Separated,Male,No,-0.1732892911880426,15,0.0,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,Yes,No,No,No,Yes,Electronic Check,0.4326402761999261,-0.7230175369368506,0.4324375041495257,3,3,3,3,3,4,3,3
9834,H672869,5902efbf-b854-4af2-a66c-970fe2d205c3,Rowe,VA,Buchanan,24646,37.13643,-82.02889,785,Urban,America/New_York,Statistician,1.0,0.7222222222222222,Associate's/Some College,Full Time,19408.35,Separated,Female,No,1.2321919145121945,12,0.0,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,No,No,Bank Transfer(automatic),0.4698971276234491,-0.2994959228047047,0.4663077425788483,4,4,6,3,4,3,3,2
9835,J153143,6266aaca-0889-48ab-94ed-e16d4d8917e9,Byers,TX,Clay,76357,34.08174,-98.18468,622,Urban,America/Chicago,Accounting technician,1.0,-0.8055555555555556,Associate's/Some College,Unemployed,33186.785,Married,Female,No,-0.2543236198390195,10,0.5,1.0,No,Two Year,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,Yes,Yes,No,Credit Card (automatic),0.3851369231726675,1.151886295838591,0.5404476262905265,4,3,4,3,5,3,4,5
9836,W516360,0e67003d-4e9c-458f-a9ba-a95d3bcba3ba,Noti,OR,Lane,97461,44.09769,-123.4895,810,Suburban,America/Los_Angeles,Television/film/video producer,1.0,0.3611111111111111,Bachelor's Degree,Student,69312.38,Never Married,Female,No,-0.5186373043234299,13,0.5,0.0,Yes,Month-to-month,No,Yes,,Yes,No,Yes,No,No,No,Yes,No,Yes,Electronic Check,0.17436112817594202,-0.9935849759597342,0.3433461705196209,3,4,5,5,1,5,4,3
9837,A332968,75184166-ef40-4c34-8ff1-da10ef32e782,Denver,CO,Jefferson,80232,39.68853,-105.0905,22553,Rural,America/Denver,Leisure centre manager,1.0,-0.5,Associate's/Some College,Full Time,1772.89,Divorced,Male,No,5.047810104466246,6,0.0,0.0,No,Two Year,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Electronic Check,0.1887755527820926,0.5510110687878186,0.3635708106047996,3,3,3,4,3,3,3,3
9838,S510707,4c3583bf-4549-4057-ac88-2469d73dd71d,Glide,OR,Douglas,97443,43.24704,-123.0107,2194,Suburban,America/Los_Angeles,Catering manager,1.0,0.6111111111111112,Associate's/Some College,Student,9278.76,Separated,Female,No,-0.0904262945907629,10,0.0,0.0,No,One year,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,No,No,No,Electronic Check,0.4649206924783221,-0.5498692388877203,0.41443478474161183,5,5,4,2,5,2,4,5
9839,Z757915,56f4a981-a56c-4b5c-bff3-6afba4fb1a88,Victoria,TX,Victoria,77901,28.80493,-96.98473,43123,Urban,America/Chicago,IT sales professional,2.0,-0.2777777777777778,Associate's/Some College,Full Time,33186.785,Widowed,Male,No,0.9901815728829222,10,1.0,1.0,No,Two Year,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Credit Card (automatic),0.5920667822362721,0.620823760878049,0.6742288164251783,5,5,3,4,4,4,4,4
9840,V867114,4b5ffbe3-ba84-4930-ae2b-5e3672f10f92,Jesup,GA,Wayne,31545,31.65233,-81.94184,15652,Rural,America/New_York,Geophysicist/field seismologist,2.0,0.3333333333333333,Associate's/Some College,Retired,46602.46,Separated,Male,No,0.3204722575686089,8,-0.5,1.0,No,One year,Yes,No,,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Electronic Check,0.5253609859930702,0.08924453194036742,0.588228212311444,2,2,2,3,2,3,3,3
9841,M518074,a0065a8b-2929-46fa-a712-87d14250a4cc,Ben Wheeler,TX,Van Zandt,75754,32.4258,-95.66521,6304,Suburban,America/Chicago,Corporate treasurer,1.0,-0.8333333333333334,High School,Full Time,33186.785,Widowed,Female,No,0.7615518384541792,8,0.0,2.0,No,Month-to-month,No,No,,Yes,No,No,Yes,Yes,No,No,No,Yes,Credit Card (automatic),-0.24853101748375908,-0.8346377886094527,0.5668986914847365,3,2,4,3,3,4,2,4
9842,Z32837,0d2e2308-b56a-480a-a713-76070cebbb47,New Castle,AL,Jefferson,35119,33.64357,-86.77321,259,Rural,America/Chicago,Technical brewer,3.0,-0.6111111111111112,Associate's/Some College,Full Time,15481.94,Widowed,Male,No,-1.4464371488278949,15,-0.5,0.0,No,Month-to-month,No,No,DSL,Yes,No,No,No,No,No,Yes,No,Yes,Electronic Check,0.44685658361743813,-0.8158964687966654,0.5825429860540048,4,4,3,3,3,5,1,3
9843,T489977,715bcf07-04ca-45c0-a8c2-3a003eef29b1,Statenville,GA,Echols,31648,30.7065,-83.01903,912,Rural,America/New_York,Estate agent,4.0,-0.1111111111111111,Bachelor's Degree,Full Time,33186.785,Never Married,Male,No,-0.8298478516069059,12,0.0,0.0,No,Month-to-month,Yes,No,DSL,No,No,No,Yes,Yes,No,Yes,No,Yes,Mailed Check,0.17058235061185087,-0.2850667650727359,0.33877178989143486,3,4,2,5,3,4,2,4
9844,W987684,e4ee6eff-4197-4cfa-975c-d026bedff123,Euclid,OH,Cuyahoga,44117,41.57149,-81.5268,9611,Suburban,America/New_York,Air broker,7.0,-0.5555555555555556,No Diploma,Full Time,52263.69,Widowed,Male,No,0.2911756752489054,10,0.5,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Bank Transfer(automatic),0.35624987004054015,0.2673349121967671,0.4627258275004657,3,3,3,4,4,2,2,4
9845,S767854,9fa2f054-532d-422d-8a5e-6241c1fa3874,Haywood,WV,Harrison,26366,39.38119,-80.33461,33,Urban,America/New_York,Sales promotion account executive,1.0,0.8611111111111112,Associate's/Some College,Part Time,74145.44,Divorced,Male,No,0.33672883816439764,9,-0.5,0.0,No,Month-to-month,No,No,,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Electronic Check,0.5537480823779737,0.823251384298416,0.6188831468386637,6,5,3,5,3,4,6,5
9846,O930073,575c15d7-017b-48af-a348-602890cb2981,Eudora,KS,Douglas,66025,38.89755,-95.08854,7906,Suburban,America/Chicago,Clinical research associate,1.0,-0.1388888888888889,High School,Full Time,33186.785,Never Married,Female,No,1.0951218946614536,10,-0.5,1.0,No,Month-to-month,No,No,DSL,Yes,No,No,Yes,No,No,Yes,No,Yes,Electronic Check,0.05442486243541853,-0.43302304226732186,-0.3406518637709006,5,3,5,1,5,5,4,3
9847,B739624,0cd490e5-e404-49fc-b1f8-b0deb7e032de,Circleville,KS,Jackson,66416,39.52806,-95.86137,588,Rural,America/Chicago,Armed forces operational officer,2.0,0.3055555555555556,No Diploma,Full Time,33186.785,Widowed,Male,No,0.16599977909479172,14,0.5,1.0,No,Month-to-month,Yes,No,,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Bank Transfer(automatic),0.2421569420587067,0.03326297214560229,0.2863525859899167,5,5,5,4,3,4,4,3
9848,H118911,bb00f94e-2e8f-440f-9288-139d43738e53,Opdyke,IL,Jefferson,62872,38.26642,-88.80382,1067,Rural,America/Chicago,Primary school teacher,1.0,1.0,High School,Retired,35520.25,Separated,Female,No,-0.1897897092144413,15,-0.5,0.0,No,Month-to-month,No,Yes,DSL,No,Yes,Yes,No,No,No,No,No,Yes,Mailed Check,0.5454784619870481,-0.6819515288957441,0.6473416261708259,4,3,4,5,2,4,5,5
9849,I890523,738588f0-ebf0-4030-b48d-e660ab90a912,Verona,MS,Lee,38879,34.18708,-88.71688,661,Rural,America/Chicago,Theatre director,4.0,-0.6944444444444444,Graduate Degree,Student,16984.19,Divorced,Female,No,0.15240713934590566,8,0.0,0.0,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Mailed Check,0.39130989659268,-0.4669701555122848,0.5222604542006797,3,3,4,2,4,3,3,3
9850,C406267,5fae818b-cdcb-452e-bb5a-c9dc04ed9383,Laporte,CO,Larimer,80535,40.73342,-105.1835,2613,Urban,America/Denver,Dancer,1.0,0.7777777777777778,No Diploma,Student,134443.3,Married,Female,No,-1.0565654584692479,11,-0.5,0.0,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,No,No,Electronic Check,0.3038426502169121,-0.42518492221287585,0.2894809401825013,4,4,4,2,5,3,3,4
9851,V877781,5cd900b9-c069-4250-867a-193ad46fd4e8,Brodnax,VA,Brunswick,23920,36.72431,-77.97676,3096,Rural,America/New_York,Comptroller,1.0,-0.2777777777777778,Associate's/Some College,Full Time,23510.78,Separated,Male,Yes,6.164387038103175,9,0.0,1.0,No,Month-to-month,Yes,No,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Mailed Check,0.16673212400515283,1.4481512865516768,0.28101676450186025,5,3,5,2,5,5,4,4
9852,D924816,3c0b4134-b5b1-477e-a619-2b1f5ff9c4a5,Port Charlotte,FL,Charlotte,33981,26.9229,-82.21761,10729,Rural,America/New_York,Forensic scientist,0.0,0.4722222222222222,Bachelor's Degree,Part Time,33331.31,Never Married,Male,No,6.432249560974066,14,0.5,0.0,No,Two Year,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Bank Transfer(automatic),0.400844519484697,0.008483987525870061,0.5374922538419437,3,3,3,2,4,3,4,3
9853,E869766,bd06a38a-b30c-4829-9e64-58dd136496d2,Colfax,WI,Dunn,54730,45.02006,-91.72338,4994,Suburban,America/Chicago,Herpetologist,2.0,-0.5277777777777778,Associate's/Some College,Full Time,33186.785,Widowed,Prefer not to answer,No,6.369605221261807,11,0.0,0.0,No,Month-to-month,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Bank Transfer(automatic),0.6144730527569994,0.8368449011537765,0.7612237214387851,4,4,3,4,3,4,4,5
9854,F296062,e700ca0b-0e3e-4688-b57c-c845bb9d7ed9,Riverview,FL,Hillsborough,33579,27.79654,-82.28746,34271,Urban,America/New_York,Theme park manager,0.0,0.9166666666666666,Bachelor's Degree,Full Time,22080.88,Married,Male,No,-1.2297755239211634,10,0.5,1.0,No,One year,No,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Mailed Check,0.4643455556679897,-0.32320005637322674,0.4642549035266887,4,3,3,4,1,5,5,3
