customer_id,age,tenure,monthly_charge,payment_type,multiple
L529675,77,66.07472,217.4725,Mailed Check,t
O409629,74,63.43732,195.0062,Electronic Check,t
Z296111,86,50.62544,115.0021,Bank Transfer Automatic,t
Y538750,73,60.91248,240.1149,Electronic Check,t
I136611,63,45.29142,162.5005,Bank Transfer Automatic,t
N660411,35,64.31881,207.4673,Electronic Check,t
A615789,30,67.32753,275.1198,Electronic Check,t
B921488,32,51.60111,255.1555,Bank Transfer Automatic,t
E231042,65,51.45585,125.0073,Bank Transfer Automatic,t
J220096,37,49.60599,159.9875,Mailed Check,t
I891354,71,64.78357,157.4698,Electronic Check,t
B118468,65,51.41313,137.4836,Credit Card Automatic,t
G486098,20,66.34756,182.49,Mailed Check,t
F659682,19,62.26072,149.9928,Electronic Check,t
S469701,84,64.67817,137.4684,Mailed Check,t
U924025,45,39.1168,194.9663,Electronic Check,t
P661258,25,59.95075,255.1198,Mailed Check,t
I860167,75,61.19826,192.4705,Credit Card Automatic,t
J04479,25,50.073,182.4676,Electronic Check,t
Q546354,49,58.46636,222.6326,Electronic Check,t
N93461,52,47.47601,277.6513,Electronic Check,t
V946663,74,61.30152,149.989,Bank Transfer Automatic,t
C242980,43,71.77038,134.9801,Mailed Check,t
F185772,55,58.7517,182.49,Credit Card Automatic,t
R526092,52,66.30503,179.9656,Bank Transfer Automatic,t
H155905,57,55.67304,245.1283,Credit Card Automatic,t
T59603,70,46.25154,174.9768,Bank Transfer Automatic,t
J203479,52,62.08441,182.4653,Credit Card Automatic,t
Q498262,62,48.38433,222.6326,Credit Card Automatic,t
R424568,66,70.71967,172.4404,Mailed Check,t
T21860,51,69.21008,204.9797,Mailed Check,t
F271517,29,68.03515,187.4673,Electronic Check,t
X932774,61,67.73639,222.6326,Electronic Check,t
Z424457,61,45.72931,182.4653,Electronic Check,t
D301934,23,69.02836,174.9882,Bank Transfer Automatic,t
V973926,32,68.3716,172.4705,Electronic Check,t
H686071,26,55.49975,192.4885,Bank Transfer Automatic,t
P883127,56,70.2223,217.4725,Electronic Check,t
L604308,31,48.25953,182.4433,Electronic Check,t
Q983560,71,66.57869,184.9634,Electronic Check,t
L113911,62,55.09779,137.4684,Bank Transfer Automatic,t
S406078,28,68.47895,277.6375,Credit Card Automatic,t
P621870,55,55.15375,172.4404,Credit Card Automatic,t
S46702,24,71.82981,177.4945,Mailed Check,t
B451989,19,63.66597,240.1149,Mailed Check,t
P979899,28,68.61371,157.4836,Bank Transfer Automatic,t
O721672,34,65.62879,172.4404,Mailed Check,t
A513224,83,51.43223,290.1604,Mailed Check,t
V231505,28,52.55441,147.4783,Mailed Check,t
I800085,80,62.05469,147.4564,Mailed Check,t
E617210,30,57.48138,147.4783,Electronic Check,t
B749266,62,64.02167,242.6326,Mailed Check,t
M699985,30,47.32828,194.9581,Credit Card Automatic,t
G916594,23,59.12578,162.497,Electronic Check,t
W179760,65,70.54775,140.0342,Credit Card Automatic,t
N826897,27,54.88358,255.1417,Mailed Check,t
B754647,46,58.12363,182.4676,Electronic Check,t
T739016,49,69.91537,222.6326,Credit Card Automatic,t
V892518,34,50.45458,149.9447,Mailed Check,t
X646636,45,54.78319,149.9913,Mailed Check,t
Z906336,72,47.1164,192.4404,Credit Card Automatic,t
X599390,83,69.10177,192.4404,Electronic Check,t
B475008,75,66.77022,192.4404,Electronic Check,t
B302343,63,48.57121,192.4885,Bank Transfer Automatic,t
D516454,62,47.23415,245.175,Electronic Check,t
D877929,79,61.62569,222.6792,Credit Card Automatic,t
X170366,53,56.04565,127.4783,Mailed Check,t
V173017,32,42.43922,192.4567,Mailed Check,t
U412541,58,50.02343,174.9882,Mailed Check,t
E751592,36,52.5986,149.9447,Mailed Check,t
E178106,64,70.95714,162.4538,Electronic Check,t
Z551553,54,70.31796,144.9607,Bank Transfer Automatic,t
M153118,66,52.36353,182.4433,Mailed Check,t
P612442,63,56.86558,222.6792,Electronic Check,t
E711283,20,55.72148,204.961,Electronic Check,t
E279536,58,46.23103,179.9476,Mailed Check,t
P35308,65,49.22513,204.9634,Credit Card Automatic,t
N725824,43,61.32236,172.4624,Bank Transfer Automatic,t
G280682,39,65.0017,172.4624,Mailed Check,t
A572964,78,61.3942,184.9634,Bank Transfer Automatic,t
M921632,37,64.395,204.9797,Bank Transfer Automatic,t
Q611025,81,64.01062,172.4871,Electronic Check,t
Q344342,82,71.80759,144.9607,Electronic Check,t
Q61554,85,71.60143,182.4676,Electronic Check,t
C655768,18,59.28535,182.4653,Credit Card Automatic,t
G497362,20,69.4907,240.1149,Electronic Check,t
H738053,21,57.31296,194.9768,Electronic Check,t
M651215,73,68.99972,184.9496,Electronic Check,t
S615734,38,70.76841,207.4673,Mailed Check,t
S328426,37,54.22191,157.4836,Electronic Check,t
G428249,59,70.91142,179.9476,Electronic Check,t
D171933,19,63.27825,159.9476,Credit Card Automatic,t
W214300,27,65.57158,179.9476,Electronic Check,t
S388590,43,43.20929,167.4564,Electronic Check,t
L717330,80,63.9916,232.6378,Electronic Check,t
E739674,30,65.62722,172.4624,Bank Transfer Automatic,t
S904420,51,52.9098,240.1149,Credit Card Automatic,t
Y596460,81,63.41268,159.9476,Mailed Check,t
B967208,64,51.54386,192.4404,Credit Card Automatic,t
D382079,64,66.91238,184.9715,Bank Transfer Automatic,t
Z20231,54,71.27703,152.4624,Mailed Check,t
Z525344,21,55.59681,149.9913,Mailed Check,t
D483202,80,70.70213,255.1555,Bank Transfer Automatic,t
Z611625,79,70.36489,162.4676,Electronic Check,t
P685158,71,45.55911,137.4698,Mailed Check,t
T856966,41,68.86592,159.9656,Mailed Check,t
X167970,30,61.96931,217.484,Credit Card Automatic,t
S731503,52,65.09908,164.9853,Credit Card Automatic,t
Q713051,42,61.79083,262.6106,Bank Transfer Automatic,t
P948888,40,54.97349,137.4684,Electronic Check,t
Q120783,35,62.34755,252.6378,Electronic Check,t
J156250,70,59.25503,149.9928,Mailed Check,t
G99438,51,64.89527,187.4974,Electronic Check,t
J997343,57,39.95689,182.4653,Credit Card Automatic,t
M713475,57,55.90619,262.6106,Credit Card Automatic,t
R983561,84,63.06198,262.6106,Mailed Check,t
M155745,37,55.50261,159.9476,Electronic Check,t
P326081,58,50.63449,182.4653,Bank Transfer Automatic,t
F85431,57,68.04207,149.9741,Mailed Check,t
X508119,26,56.08175,184.961,Credit Card Automatic,t
X300173,29,61.80438,242.6326,Mailed Check,t
J124072,57,69.10048,220.1478,Electronic Check,t
Y796163,29,60.01564,187.4811,Mailed Check,t
U315086,61,66.6997,159.9476,Electronic Check,t
B118484,43,50.4403,255.1555,Bank Transfer Automatic,t
S341394,36,59.27056,194.9882,Mailed Check,t
Z342798,88,71.57518,162.4653,Credit Card Automatic,t
Z840760,65,64.71582,255.1336,Credit Card Automatic,t
Y594459,32,62.78784,265.1283,Mailed Check,t
Q640899,20,58.74921,219.9902,Credit Card Automatic,t
A752269,81,59.41977,172.4567,Electronic Check,t
Y202471,67,58.85612,152.4952,Mailed Check,t
Y523332,85,65.16939,220.1149,Credit Card Automatic,t
Q676795,76,64.67686,204.9634,Bank Transfer Automatic,t
J454843,42,57.51601,245.1283,Credit Card Automatic,t
F876097,73,61.76369,182.49,Mailed Check,t
W153623,45,51.59161,182.4833,Electronic Check,t
M319046,34,66.60855,235.1555,Electronic Check,t
Q32290,56,62.60334,177.4945,Bank Transfer Automatic,t
K785874,53,62.20783,140.0013,Bank Transfer Automatic,t
D395665,60,63.08587,217.4702,Bank Transfer Automatic,t
A651960,81,58.90864,150.0208,Electronic Check,t
V226103,66,66.43277,172.4404,Mailed Check,t
D252802,55,69.32507,204.9797,Mailed Check,t
R19302,27,60.85062,182.4538,Electronic Check,t
P107939,89,71.8851,214.9663,Electronic Check,t
L697372,44,49.05868,152.5104,Credit Card Automatic,t
I362734,30,65.66392,172.4871,Mailed Check,t
N505155,81,52.0883,174.9882,Electronic Check,t
D698621,76,69.47678,159.9642,Mailed Check,t
P564059,55,67.32648,179.9656,Mailed Check,t
S161309,46,56.43742,184.9853,Mailed Check,t
A748930,75,65.14451,162.497,Electronic Check,t
F652541,67,47.83726,184.9715,Electronic Check,t
I354960,24,58.51588,167.4564,Credit Card Automatic,t
I125070,18,58.3075,159.9942,Mailed Check,t
X316139,31,69.83213,242.6106,Credit Card Automatic,t
X147440,44,69.74945,184.9853,Electronic Check,t
R963388,46,70.53596,197.484,Electronic Check,t
A803107,75,64.81364,192.4705,Electronic Check,t
D404497,55,66.2177,204.9634,Credit Card Automatic,t
V204250,24,71.73682,152.509,Bank Transfer Automatic,t
Q24833,67,66.3883,172.4624,Mailed Check,t
B675004,73,60.17878,192.4885,Electronic Check,t
L451303,32,44.94292,175.0062,Electronic Check,t
J205465,57,67.5234,217.484,Electronic Check,t
A951002,25,66.92587,149.9447,Mailed Check,t
O691193,42,64.6641,127.4783,Credit Card Automatic,t
P222390,69,69.14141,232.624,Mailed Check,t
U858751,67,51.01884,147.4713,Electronic Check,t
T993713,38,64.31944,144.9607,Bank Transfer Automatic,t
G308571,60,54.0886,262.6106,Bank Transfer Automatic,t
Z389606,48,57.2547,147.4893,Credit Card Automatic,t
W221914,39,56.8397,172.4705,Credit Card Automatic,t
B572550,74,69.86292,162.4538,Electronic Check,t
T570311,79,38.6818,159.9805,Electronic Check,t
T222357,81,45.12287,194.9768,Credit Card Automatic,t
S631327,69,67.26247,184.9963,Electronic Check,t
Q666534,84,55.09689,227.4754,Credit Card Automatic,t
D40474,26,55.01782,159.9642,Bank Transfer Automatic,t
N543253,30,64.42046,147.4564,Electronic Check,t
D834376,19,70.60744,184.9853,Credit Card Automatic,t
V76718,61,60.06677,247.6647,Credit Card Automatic,t
N406535,77,57.18462,162.5119,Bank Transfer Automatic,t
H984949,56,70.39354,194.9525,Electronic Check,t
Q625380,84,47.42715,144.9607,Electronic Check,t
D234125,61,63.62938,147.4713,Bank Transfer Automatic,t
D994268,64,57.22067,124.9607,Bank Transfer Automatic,t
I385226,45,62.5664,187.4811,Bank Transfer Automatic,t
W337859,61,65.52033,175.0211,Credit Card Automatic,t
N90031,73,56.3245,134.9801,Bank Transfer Automatic,t
M138012,51,50.60484,182.4653,Electronic Check,t
H994034,74,61.18991,182.4676,Bank Transfer Automatic,t
W302169,19,51.41461,164.9715,Bank Transfer Automatic,t
G528920,46,61.86502,204.961,Electronic Check,t
S54109,28,52.13448,174.9882,Credit Card Automatic,t
F345391,38,50.87987,184.9496,Mailed Check,t
D886128,35,64.89046,149.9447,Bank Transfer Automatic,t
D831320,48,68.36063,214.9525,Credit Card Automatic,t
A638022,65,71.3009,192.4885,Bank Transfer Automatic,t
Q455677,50,50.07213,207.4974,Electronic Check,t
E568576,54,60.42123,262.6106,Mailed Check,t
X813396,27,62.99218,197.4702,Mailed Check,t
K825853,50,69.14112,159.9656,Bank Transfer Automatic,t
Q598691,35,59.6819,182.4538,Credit Card Automatic,t
V422642,40,57.5331,162.497,Electronic Check,t
G277541,54,58.19535,214.9663,Credit Card Automatic,t
R456927,43,69.38285,290.1604,Electronic Check,t
W780451,21,42.72759,184.9634,Bank Transfer Automatic,t
L60718,70,59.78343,157.4836,Credit Card Automatic,t
T884723,43,68.08911,257.6375,Bank Transfer Automatic,t
Q750226,40,47.98669,137.4836,Mailed Check,t
N858050,33,68.32356,192.4567,Bank Transfer Automatic,t
W208663,44,70.43382,232.652,Bank Transfer Automatic,t
M809132,83,51.95478,167.4564,Credit Card Automatic,t
M276933,31,43.55176,204.9634,Credit Card Automatic,t
L998001,35,54.03362,179.9794,Electronic Check,t
X361688,54,46.26476,137.4836,Bank Transfer Automatic,t
H10198,60,42.38378,124.9607,Electronic Check,t
L634686,51,55.64232,194.9992,Bank Transfer Automatic,t
B597868,56,52.62406,147.4713,Electronic Check,t
M954789,77,60.06802,152.4624,Mailed Check,t
R658797,72,58.45536,172.4871,Electronic Check,t
A417108,59,68.13863,172.5104,Electronic Check,t
T640348,74,61.55321,182.4676,Bank Transfer Automatic,t
E05259,42,63.10955,214.9663,Mailed Check,t
L912239,66,56.46995,182.4433,Bank Transfer Automatic,t
Y927489,26,58.76836,127.4783,Electronic Check,t
T177275,74,42.93159,179.9656,Bank Transfer Automatic,t
B464898,27,68.06711,182.4433,Bank Transfer Automatic,t
T709501,45,57.7129,182.4433,Bank Transfer Automatic,t
X440051,61,62.83882,204.9496,Electronic Check,t
E479598,23,68.56426,172.4885,Bank Transfer Automatic,t
G137820,79,64.4649,184.9496,Mailed Check,t
O708479,74,64.11518,144.9607,Mailed Check,t
T419903,45,60.45725,159.9642,Bank Transfer Automatic,t
F893663,78,52.27007,140.0342,Electronic Check,t
B387011,27,55.62125,134.9801,Electronic Check,t
E18649,48,57.85206,169.9447,Credit Card Automatic,t
G89397,72,45.59554,162.4833,Electronic Check,t
Z891444,33,62.96668,169.9671,Mailed Check,t
E95831,22,40.35276,149.9776,Mailed Check,t
Q588597,64,60.22003,162.5119,Mailed Check,t
I789128,79,66.47977,242.6573,Credit Card Automatic,t
N713843,36,56.19888,179.9476,Electronic Check,t
A882675,63,45.63215,169.9447,Mailed Check,t
D828705,31,65.04127,147.4783,Bank Transfer Automatic,t
Q125031,84,48.29423,194.9525,Mailed Check,t
P200154,78,62.87863,275.1198,Credit Card Automatic,t
X447941,43,57.69823,192.4404,Credit Card Automatic,t
I203958,77,66.76266,162.497,Mailed Check,t
C526917,44,50.64337,235.1417,Credit Card Automatic,t
E424907,30,59.79789,160.0122,Electronic Check,t
O150988,35,70.79817,134.9801,Mailed Check,t
T519693,88,48.91992,159.9794,Electronic Check,t
X59693,47,70.8043,202.4433,Mailed Check,t
W811453,39,68.74835,214.9525,Credit Card Automatic,t
A962670,85,67.44839,149.9913,Bank Transfer Automatic,t
E125562,62,66.37037,169.9447,Electronic Check,t
R418240,47,68.63397,112.4844,Mailed Check,t
H623733,54,58.33853,207.4754,Electronic Check,t
Z786235,66,60.52344,207.4811,Credit Card Automatic,t
V882354,28,56.50306,217.4725,Electronic Check,t
J553113,28,43.92326,169.9671,Credit Card Automatic,t
Q82956,60,56.02685,204.961,Electronic Check,t
Q430632,25,52.75131,202.4433,Credit Card Automatic,t
E638993,82,71.85743,204.9797,Bank Transfer Automatic,t
G120083,86,59.67012,194.9663,Bank Transfer Automatic,t
I718294,51,63.25058,159.9476,Bank Transfer Automatic,t
T191186,46,60.2958,197.4725,Bank Transfer Automatic,t
N16219,41,66.27571,169.9928,Electronic Check,t
G947589,18,68.6663,194.9768,Mailed Check,t
R501652,88,54.44532,217.484,Electronic Check,t
X12553,82,70.13699,169.9928,Electronic Check,t
E380602,18,69.66427,182.49,Electronic Check,t
D405206,81,68.21625,177.4945,Electronic Check,t
U738468,56,68.3428,157.4836,Bank Transfer Automatic,t
Z830387,70,61.079,240.1149,Credit Card Automatic,t
T606858,88,38.47721,192.4404,Bank Transfer Automatic,t
V93948,81,71.34241,207.4974,Bank Transfer Automatic,t
T208294,88,55.78809,195.0062,Bank Transfer Automatic,t
U889368,18,65.82346,197.4725,Credit Card Automatic,t
I208078,79,66.66853,194.9882,Electronic Check,t
X139917,37,65.21612,149.9447,Credit Card Automatic,t
R576269,29,59.11522,139.9875,Electronic Check,t
M796774,50,64.7835,204.9496,Mailed Check,t
V601344,88,61.04909,112.4844,Credit Card Automatic,t
K615506,53,52.61618,217.484,Electronic Check,t
L461534,86,63.43629,159.9875,Electronic Check,t
A70661,85,63.64488,197.4725,Bank Transfer Automatic,t
A86912,18,49.26311,162.4833,Electronic Check,t
V761723,55,70.85741,144.9607,Bank Transfer Automatic,t
T224931,47,64.21579,207.6386,Credit Card Automatic,t
F514518,44,44.14519,172.4567,Mailed Check,t
M836360,39,54.23845,125.0073,Electronic Check,t
W458227,48,63.22024,220.1149,Bank Transfer Automatic,t
J616461,52,59.97805,169.9447,Electronic Check,t
T632617,20,71.52177,202.4433,Mailed Check,t
Y479950,26,59.33894,197.484,Credit Card Automatic,t
V878052,65,63.411,157.4836,Mailed Check,t
Z349412,87,47.87116,140.0013,Mailed Check,t
X233409,36,71.83307,140.0342,Bank Transfer Automatic,t
E109021,60,70.41132,240.1149,Electronic Check,t
C341505,77,53.81882,217.4702,Bank Transfer Automatic,t
K853563,89,46.88518,127.5112,Electronic Check,t
J495193,18,53.92549,182.4433,Credit Card Automatic,t
F994396,79,48.99429,157.4836,Mailed Check,t
T499528,35,65.15223,137.4978,Credit Card Automatic,t
H202571,60,65.06377,194.9992,Electronic Check,t
Y364408,54,48.36269,159.9942,Mailed Check,t
E138231,53,56.20104,172.4624,Bank Transfer Automatic,t
N466491,29,70.20428,184.961,Bank Transfer Automatic,t
T300523,56,70.69395,265.147,Mailed Check,t
B635354,52,69.99569,194.9581,Mailed Check,t
L852596,27,62.50474,124.9607,Mailed Check,t
Z600729,62,64.94284,252.6378,Mailed Check,t
T467141,82,63.56516,182.4676,Bank Transfer Automatic,t
N133373,41,68.28597,160.0122,Mailed Check,t
F993064,70,44.19918,167.4564,Electronic Check,t
M920267,20,53.06217,172.4885,Bank Transfer Automatic,t
I474789,49,68.93442,162.4676,Bank Transfer Automatic,t
D871837,68,68.40649,160.0122,Electronic Check,t
U176451,82,40.62433,169.9741,Credit Card Automatic,t
T557583,32,69.35044,179.9794,Electronic Check,t
J534989,81,66.67798,262.6106,Mailed Check,t
D215686,72,66.68874,144.9607,Electronic Check,t
J936618,70,58.99154,172.4885,Bank Transfer Automatic,t
U164846,29,63.84205,159.9656,Credit Card Automatic,t
J21342,48,46.41276,242.6106,Bank Transfer Automatic,t
D621970,41,64.90704,159.9942,Credit Card Automatic,t
E747706,66,57.62165,162.4538,Electronic Check,t
F423698,77,71.09119,159.9476,Mailed Check,t
G169859,57,58.8721,157.4836,Credit Card Automatic,t
L494196,68,48.25936,197.4725,Electronic Check,t
S632772,68,64.26003,202.4433,Mailed Check,t
L786251,75,47.95497,184.9715,Electronic Check,t
R286623,24,69.81507,152.4624,Electronic Check,t
Z501409,36,47.77726,214.9663,Electronic Check,t
Y953374,35,69.91626,179.9476,Credit Card Automatic,t
F366337,50,49.40819,162.4833,Credit Card Automatic,t
D590579,75,54.04994,252.6378,Bank Transfer Automatic,t
Z285585,45,64.63609,149.9913,Mailed Check,t
Y71861,88,70.96989,172.4567,Electronic Check,t
O950616,84,54.04993,172.4885,Credit Card Automatic,t
Q261805,67,48.56111,179.9794,Credit Card Automatic,t
X940165,37,63.69034,147.5031,Credit Card Automatic,t
V972302,22,69.62423,174.9581,Mailed Check,t
R720761,85,71.79034,179.9476,Bank Transfer Automatic,t
F593304,28,56.37128,192.4705,Electronic Check,t
E404795,57,61.11248,172.4404,Electronic Check,t
L458235,63,66.84316,202.4433,Bank Transfer Automatic,t
Y295415,29,59.94749,172.4848,Mailed Check,t
M630121,25,50.34057,182.4762,Bank Transfer Automatic,t
W588734,83,69.96882,262.6106,Credit Card Automatic,t
O144814,22,60.76389,210.1563,Bank Transfer Automatic,t
J126105,29,68.61879,182.49,Electronic Check,t
A857076,70,52.07056,192.4404,Bank Transfer Automatic,t
Y13248,50,44.79742,174.9744,Electronic Check,t
S11116,27,56.68304,194.9581,Electronic Check,t
S557168,84,70.49801,127.4783,Mailed Check,t
G30274,26,68.26818,192.4567,Electronic Check,t
N532538,42,56.73616,169.9447,Credit Card Automatic,t
K414359,77,70.09511,197.4725,Bank Transfer Automatic,t
P362867,75,69.1503,174.9581,Electronic Check,t
P128869,41,60.7425,157.4836,Mailed Check,t
M964781,19,59.21096,184.961,Electronic Check,t
G355202,33,66.54966,134.9801,Mailed Check,t
F280351,41,62.5497,240.1149,Electronic Check,t
C893064,89,61.82628,204.9496,Mailed Check,t
O61652,76,59.98863,194.9768,Bank Transfer Automatic,t
Q418090,63,44.52947,169.9447,Mailed Check,t
S228451,62,70.6573,192.4404,Credit Card Automatic,t
O160849,21,54.23655,207.4673,Electronic Check,t
S05848,59,57.41425,202.4433,Electronic Check,t
X310755,85,70.54943,162.4982,Mailed Check,t
C311055,59,57.6549,149.9741,Bank Transfer Automatic,t
K501124,55,63.21638,169.9671,Mailed Check,t
L412640,27,61.39024,242.6573,Bank Transfer Automatic,t
I530820,47,69.01347,204.9634,Electronic Check,t
V283441,78,69.88786,162.4653,Credit Card Automatic,t
T110507,86,55.69275,125.0073,Electronic Check,t
X701131,86,46.21777,192.4705,Mailed Check,t
D494080,19,65.93142,194.9744,Credit Card Automatic,t
P704448,72,69.81825,265.147,Bank Transfer Automatic,t
F963617,68,66.19713,124.9935,Electronic Check,t
H418550,24,54.64119,257.6375,Credit Card Automatic,t
G956439,63,54.01325,162.4538,Electronic Check,t
B04330,22,56.53814,179.9656,Electronic Check,t
B392635,67,63.63211,159.9805,Mailed Check,t
E552099,31,59.6238,275.1198,Credit Card Automatic,t
I900518,76,61.30659,172.4705,Mailed Check,t
S341578,39,53.07792,172.4624,Electronic Check,t
W141887,55,63.73496,275.1336,Mailed Check,t
E898891,77,59.66552,230.1344,Bank Transfer Automatic,t
B368622,21,63.7669,255.1555,Credit Card Automatic,t
C170328,73,69.348,167.4564,Bank Transfer Automatic,t
K373462,89,66.31286,220.1149,Mailed Check,t
J869887,89,49.61909,265.147,Electronic Check,t
Y334471,44,53.96674,144.9607,Bank Transfer Automatic,t
U597597,37,47.2887,165.0182,Mailed Check,t
F443092,61,58.77685,194.9768,Electronic Check,t
V917439,63,44.39952,157.4836,Credit Card Automatic,t
D756421,68,48.10173,159.9656,Mailed Check,t
H956759,44,68.29561,195.0062,Electronic Check,t
X950770,55,60.11026,220.1478,Credit Card Automatic,t
A78645,64,63.88775,230.1344,Electronic Check,t
Q542788,62,63.84542,159.9476,Mailed Check,t
Y372920,38,66.43229,174.9581,Electronic Check,t
H793835,18,42.64646,150.0208,Mailed Check,t
J527231,43,68.80222,232.652,Credit Card Automatic,t
X14649,22,59.9755,175.0048,Mailed Check,t
Z517265,45,64.29675,255.1336,Credit Card Automatic,t
C309857,53,58.80144,159.9794,Electronic Check,t
U52206,44,62.76856,159.9805,Electronic Check,t
V148792,57,61.45515,207.4974,Credit Card Automatic,t
Q17301,34,45.15306,179.9476,Electronic Check,t
H558630,47,69.05527,147.4564,Bank Transfer Automatic,t
U976048,64,51.83423,230.1344,Bank Transfer Automatic,t
Z940031,66,70.23581,159.9476,Bank Transfer Automatic,t
E66024,78,54.28465,169.9447,Credit Card Automatic,t
P268506,40,59.15954,169.9928,Credit Card Automatic,t
I116479,83,66.72374,222.6326,Credit Card Automatic,t
G214956,66,62.95177,137.4836,Credit Card Automatic,t
B479208,31,71.32292,194.9525,Electronic Check,t
Y643448,51,46.50319,147.4713,Credit Card Automatic,t
O967292,58,69.9263,255.1336,Bank Transfer Automatic,t
D991712,63,62.56329,182.4676,Mailed Check,t
G29944,77,41.14853,194.9581,Bank Transfer Automatic,t
E645811,76,42.52243,172.5104,Mailed Check,t
X451865,49,54.84444,172.4624,Mailed Check,t
O848423,88,58.19013,217.484,Mailed Check,t
U756587,57,49.99506,124.9607,Electronic Check,t
D941538,66,62.32227,262.6106,Electronic Check,t
U53701,71,69.03225,162.4982,Electronic Check,t
I664915,51,64.86671,179.9794,Credit Card Automatic,t
A861700,69,71.25511,187.4811,Bank Transfer Automatic,t
O656797,25,59.28871,159.9642,Bank Transfer Automatic,t
Q263465,59,63.95686,192.4885,Mailed Check,t
H183654,40,47.91529,202.4433,Electronic Check,t
E237381,88,48.68893,275.1336,Bank Transfer Automatic,t
W635086,62,67.04659,112.4844,Mailed Check,t
T137451,87,63.70026,160.0013,Electronic Check,t
C941074,24,55.67036,174.9882,Electronic Check,t
I87058,54,70.18772,255.1417,Credit Card Automatic,t
Z634510,63,62.281,242.6106,Bank Transfer Automatic,t
F584338,69,53.13301,220.1615,Bank Transfer Automatic,t
A95964,45,65.80384,267.6427,Mailed Check,t
P288650,78,67.19921,207.4974,Mailed Check,t
J349776,38,46.87676,172.4567,Bank Transfer Automatic,t
U463810,32,63.71587,187.4974,Bank Transfer Automatic,t
U30387,69,65.11128,204.9797,Mailed Check,t
U911080,64,65.46719,182.4433,Mailed Check,t
M950404,83,54.80402,162.4676,Mailed Check,t
D238077,19,62.52627,174.9882,Credit Card Automatic,t
Q577098,74,57.9625,257.6513,Mailed Check,t
Q251689,73,56.05747,162.4538,Bank Transfer Automatic,t
T182614,47,67.3458,162.4676,Bank Transfer Automatic,t
T289666,38,46.91449,149.989,Electronic Check,t
N337798,44,59.50705,125.0073,Bank Transfer Automatic,t
W874851,86,67.97118,134.9801,Mailed Check,t
N192563,38,58.12362,152.4624,Bank Transfer Automatic,t
R532468,65,69.02789,255.1336,Electronic Check,t
U449108,45,67.26256,187.4811,Electronic Check,t
R612188,19,54.98522,252.624,Mailed Check,t
M183913,55,59.16562,219.9902,Mailed Check,t
J927885,46,59.43728,159.9656,Bank Transfer Automatic,t
W748883,27,56.37209,174.9744,Mailed Check,t
S520230,47,58.21476,184.9634,Electronic Check,t
X628021,82,53.07128,144.9607,Mailed Check,t
T982698,46,65.17039,167.4564,Mailed Check,t
K106867,76,64.30983,182.4433,Electronic Check,t
E957070,82,56.56448,162.4676,Mailed Check,t
D886497,63,65.27324,252.6378,Mailed Check,t
W49921,68,61.56209,252.624,Bank Transfer Automatic,t
P576658,68,64.39242,245.147,Mailed Check,t
A669802,59,62.58109,232.6378,Bank Transfer Automatic,t
W693810,68,67.37714,182.4433,Electronic Check,t
W837343,41,60.37731,179.9656,Bank Transfer Automatic,t
N790632,67,42.01051,194.9992,Credit Card Automatic,t
X834600,89,62.11655,147.4564,Electronic Check,t
R238153,33,70.67216,172.4624,Credit Card Automatic,t
Z990229,68,53.48518,152.5104,Mailed Check,t
G265983,38,55.97115,160.0122,Bank Transfer Automatic,t
T503074,68,56.74758,195.0062,Mailed Check,t
P619058,69,66.9099,169.9447,Bank Transfer Automatic,t
P689291,33,63.63151,159.9642,Bank Transfer Automatic,t
Q378447,84,70.19371,232.652,Credit Card Automatic,t
R832481,51,54.94221,194.9882,Electronic Check,t
U775543,30,41.95888,219.9902,Credit Card Automatic,t
H888082,78,69.97129,192.4705,Electronic Check,t
Y148523,76,71.94498,197.484,Electronic Check,t
Z978862,41,52.24584,179.9476,Credit Card Automatic,t
V840546,22,61.88348,182.4433,Bank Transfer Automatic,t
R42852,25,58.31897,150.0208,Mailed Check,t
H93869,82,62.00464,169.9741,Electronic Check,t
A439589,56,52.59552,149.9447,Bank Transfer Automatic,t
N778124,79,45.84636,287.6427,Bank Transfer Automatic,t
L554717,30,60.69402,179.9476,Electronic Check,t
S61695,33,60.44201,172.4567,Electronic Check,t
K65163,20,57.10624,167.4564,Electronic Check,t
Q686616,32,68.83185,179.9476,Electronic Check,t
Z972499,81,68.78265,179.9476,Bank Transfer Automatic,t
G178589,73,59.60106,147.4893,Mailed Check,t
D280771,62,39.71501,157.4836,Mailed Check,t
L842847,48,57.90418,124.9607,Mailed Check,t
I768412,65,71.76063,162.4538,Mailed Check,t
M601856,89,71.57202,202.4433,Credit Card Automatic,t
Q335167,86,48.5611,229.9931,Credit Card Automatic,t
T81723,19,58.2249,187.4673,Electronic Check,t
A541966,81,61.173,184.9939,Credit Card Automatic,t
K314149,79,56.29735,197.484,Electronic Check,t
I553103,52,70.85782,162.4653,Bank Transfer Automatic,t
V188673,85,50.09435,194.9581,Electronic Check,t
J272172,25,59.05181,182.4433,Bank Transfer Automatic,t
A425221,41,59.84762,194.9882,Credit Card Automatic,t
N744979,52,68.92748,160.0013,Bank Transfer Automatic,t
J431846,44,70.90494,194.9581,Mailed Check,t
L928794,85,68.59473,199.9902,Electronic Check,t
E65254,88,62.30113,169.9447,Mailed Check,t
K87708,83,63.47441,192.4705,Mailed Check,t
N924475,31,66.31026,149.989,Electronic Check,t
